symbol,quarter_end_date,submission_date,window_label,promoter_pct,fii_pct,dii_pct,public_pct,source
BLBLIMITED,30-JUN-2025,18-JUL-2025,Q1FY26,45.77,0.04,,59.0,screener
BLISSGVS,30-JUN-2025,21-JUL-2025,Q1FY26,35.44,12.65,6.54,64.56,nse_xbrl
BLKASHYAP,30-JUN-2025,19-JUL-2025,Q1FY26,61.69,0.4,0.88,38.31,nse_xbrl
BLS,30-JUN-2025,21-JUL-2025,Q1FY26,70.39,8.53,2.87,29.58,nse_xbrl
BLSE,30-JUN-2025,21-JUL-2025,Q1FY26,68.89,0.25,0.0,31.11,nse_xbrl
BLUEDART,30-JUN-2025,21-JUL-2025,Q1FY26,75.0,5.53,13.04,25.0,nse_xbrl
BLUEJET,30-JUN-2025,11-JUL-2025,Q1FY26,86.0,1.97,0.94,14.0,nse_xbrl
BLUESTARCO,30-JUN-2025,21-JUL-2025,Q1FY26,36.49,16.21,23.37,63.5,nse_xbrl
BOMDYEING,30-JUN-2025,18-JUL-2025,Q1FY26,53.58,0.96,1.13,46.42,nse_xbrl
BOROLTD,30-JUN-2025,21-JUL-2025,Q1FY26,64.63,0.35,6.13,35.37,nse_xbrl
BORORENEW,30-JUN-2025,21-JUL-2025,Q1FY26,61.93,4.62,0.72,38.07,nse_xbrl
BOROSCI,30-JUN-2025,21-JUL-2025,Q1FY26,67.81,0.21,0.05,32.19,nse_xbrl
BOSCH-HCIL,30-JUN-2025,09-JUL-2025,Q1FY26,74.25,1.11,6.55,25.75,nse_xbrl
BOSCHLTD,30-JUN-2025,18-JUL-2025,Q1FY26,70.54,6.18,15.98,29.46,nse_xbrl
BPCL,30-JUN-2025,21-JUL-2025,Q1FY26,52.98,15.45,22.17,47.02,nse_xbrl
BPL,30-JUN-2025,21-JUL-2025,Q1FY26,63.13,0.0,0.0,36.87,nse_xbrl
BRIGADE,30-JUN-2025,19-JUL-2025,Q1FY26,41.13,19.33,23.44,58.87,nse_xbrl
BRITANNIA,30-JUN-2025,21-JUL-2025,Q1FY26,50.55,15.58,18.66,49.45,nse_xbrl
BRNL,30-JUN-2025,14-JUL-2025,Q1FY26,51.97,0.01,0.11,48.03,nse_xbrl
BSL,30-JUN-2025,18-JUL-2025,Q1FY26,56.72,0.02,1.62,43.28,nse_xbrl
BSOFT,30-JUN-2025,21-JUL-2025,Q1FY26,40.63,12.38,22.43,59.36,nse_xbrl
BUTTERFLY,30-JUN-2025,18-JUL-2025,Q1FY26,75.0,0.0,1.39,25.0,nse_xbrl
BVCL,30-JUN-2025,18-JUL-2025,Q1FY26,54.12,,,45.37,screener
CAMLINFINE,30-JUN-2025,11-JUL-2025,Q1FY26,49.1,2.88,4.14,50.9,nse_xbrl
CAMPUS,30-JUN-2025,15-JUL-2025,Q1FY26,72.13,6.66,11.78,27.87,nse_xbrl
CAMS,30-JUN-2025,15-JUL-2025,Q1FY26,0.0,52.0,17.31,100.0,nse_xbrl
CANBK,30-JUN-2025,07-JUL-2025,Q1FY26,62.93,11.38,11.41,37.07,nse_xbrl
CANFINHOME,30-JUN-2025,16-JUL-2025,Q1FY26,29.99,12.11,24.53,70.01,nse_xbrl
CANTABIL,30-JUN-2025,10-JUL-2025,Q1FY26,74.09,4.78,0.88,25.91,nse_xbrl
CAPACITE,30-JUN-2025,21-JUL-2025,Q1FY26,31.69,14.53,8.23,68.31,nse_xbrl
CAPITALSFB,30-JUN-2025,19-JUL-2025,Q1FY26,18.77,1.34,31.51,81.23,nse_xbrl
CAPLIPOINT,30-JUN-2025,17-JUL-2025,Q1FY26,70.56,6.17,2.22,29.44,nse_xbrl
CARBORUNIV,30-JUN-2025,21-JUL-2025,Q1FY26,38.89,10.73,29.45,60.77,screener
CARERATING,30-JUN-2025,18-JUL-2025,Q1FY26,0.0,24.62,29.76,100.0,nse_xbrl
CARRARO,30-JUN-2025,08-JUL-2025,Q1FY26,68.77,3.69,16.61,31.23,nse_xbrl
CARTRADE,30-JUN-2025,19-JUL-2025,Q1FY26,0.0,67.3,10.49,100.0,nse_xbrl
CARYSIL,30-JUN-2025,10-JUL-2025,Q1FY26,41.33,1.54,11.19,58.67,nse_xbrl
CASTROLIND,30-JUN-2025,16-JUL-2025,Q1FY26,51.0,10.31,14.93,49.0,nse_xbrl
CCAVENUE,30-JUN-2025,19-JUL-2025,Q1FY26,27.36,6.38,0.18,72.2,nse_xbrl
CCCL,30-JUN-2025,09-JUL-2025,Q1FY26,60.05,0.0,8.93,39.95,nse_xbrl
CCHHL,30-JUN-2025,18-JUL-2025,Q1FY26,73.8,0.49,,26.2,nse_xbrl
CCL,30-JUN-2025,19-JUL-2025,Q1FY26,46.09,10.65,21.2,53.64,nse_xbrl
CDSL,30-JUN-2025,14-JUL-2025,Q1FY26,15.0,12.9,14.24,85.0,nse_xbrl
CEATLTD,30-JUN-2025,15-JUL-2025,Q1FY26,47.21,17.38,20.08,52.79,nse_xbrl
CEIGALL,30-JUN-2025,18-JUL-2025,Q1FY26,82.06,1.81,7.33,17.94,nse_xbrl
CELEBRITY,30-JUN-2025,19-JUL-2025,Q1FY26,33.42,14.32,,66.58,nse_xbrl
CELLO,30-JUN-2025,21-JUL-2025,Q1FY26,75.0,5.39,14.62,25.0,nse_xbrl
CEMPRO,30-JUN-2025,21-JUL-2025,Q1FY26,67.46,9.21,0.79,32.54,nse_xbrl
CENTENKA,30-JUN-2025,21-JUL-2025,Q1FY26,24.86,2.16,9.87,75.14,nse_xbrl
CENTEXT,30-JUN-2025,18-JUL-2025,Q1FY26,52.04,0.32,0.01,47.96,nse_xbrl
CENTRALBK,30-JUN-2025,19-JUL-2025,Q1FY26,89.27,0.96,5.07,10.73,nse_xbrl
CENTRUM,30-JUN-2025,18-JUL-2025,Q1FY26,38.49,0.7,,58.45,nse_xbrl
CENTUM,30-JUN-2025,19-JUL-2025,Q1FY26,51.52,1.94,15.69,48.48,nse_xbrl
CENTURYPLY,30-JUN-2025,21-JUL-2025,Q1FY26,72.64,4.42,17.92,27.36,nse_xbrl
CERA,30-JUN-2025,21-JUL-2025,Q1FY26,54.41,17.18,12.06,45.57,nse_xbrl
CESC,30-JUN-2025,21-JUL-2025,Q1FY26,52.11,10.93,25.38,47.89,nse_xbrl
CEWATER,30-JUN-2025,18-JUL-2025,Q1FY26,51.39,0.96,12.2,48.61,nse_xbrl
CGCL,30-JUN-2025,16-JUL-2025,Q1FY26,59.95,4.72,20.53,40.05,nse_xbrl
CGPOWER,30-JUN-2025,18-JUL-2025,Q1FY26,58.05,12.69,14.23,41.95,nse_xbrl
CHALET,30-JUN-2025,21-JUL-2025,Q1FY26,67.4,5.29,23.92,32.6,nse_xbrl
CHAMBLFERT,30-JUN-2025,21-JUL-2025,Q1FY26,60.5,17.11,6.55,39.5,nse_xbrl
CHEMPLASTS,30-JUN-2025,21-JUL-2025,Q1FY26,54.99,13.33,25.65,45.01,nse_xbrl
CHENNPETRO,30-JUN-2025,07-JUL-2025,Q1FY26,67.29,8.79,2.48,32.71,nse_xbrl
CHEVIOT,30-JUN-2025,15-JUL-2025,Q1FY26,74.88,0.33,0.15,25.12,nse_xbrl
CHOLAFIN,30-JUN-2025,21-JUL-2025,Q1FY26,49.9,27.96,16.06,50.1,nse_xbrl
CHOLAHLDNG,30-JUN-2025,19-JUL-2025,Q1FY26,46.44,18.32,21.43,53.56,nse_xbrl
CIEINDIA,30-JUN-2025,11-JUL-2025,Q1FY26,65.7,4.15,21.49,34.3,nse_xbrl
CINELINE,30-JUN-2025,17-JUL-2025,Q1FY26,69.6,1.41,0.03,30.4,nse_xbrl
CINEVISTA,30-JUN-2025,14-JUL-2025,Q1FY26,67.49,,0.0,32.57,screener
CIPLA,30-JUN-2025,21-JUL-2025,Q1FY26,29.189999999999998,25.25,29.26,70.81,nse_xbrl
CLEAN,30-JUN-2025,14-JUL-2025,Q1FY26,74.97,6.21,5.92,25.03,nse_xbrl
CLSEL,30-JUN-2025,21-JUL-2025,Q1FY26,74.05,2.44,2.72,25.95,nse_xbrl
CMSINFO,30-JUN-2025,21-JUL-2025,Q1FY26,0.0,36.96,26.61,100.0,nse_xbrl
CNL,30-JUN-2025,21-JUL-2025,Q1FY26,56.6,1.01,0.96,43.4,nse_xbrl
COALINDIA,30-JUN-2025,10-JUL-2025,Q1FY26,63.13,8.16,22.65,36.87,nse_xbrl
COASTCORP,30-JUN-2025,18-JUL-2025,Q1FY26,42.22,0.98,,57.78,nse_xbrl
COCHINSHIP,30-JUN-2025,19-JUL-2025,Q1FY26,67.91,3.87,6.32,32.09,nse_xbrl
COFORGE,30-JUN-2025,21-JUL-2025,Q1FY26,0.0,37.42,52.33,100.0,nse_xbrl
COLPAL,30-JUN-2025,21-JUL-2025,Q1FY26,51.0,20.39,9.62,49.0,nse_xbrl
COMPUSOFT,30-JUN-2025,09-JUL-2025,Q1FY26,70.89,0.01,0.02,29.11,nse_xbrl
COMSYN,30-JUN-2025,21-JUL-2025,Q1FY26,58.79,0.24,,41.21,nse_xbrl
CONCOR,30-JUN-2025,21-JUL-2025,Q1FY26,54.8,12.74,26.11,45.2,nse_xbrl
CONCORDBIO,30-JUN-2025,18-JUL-2025,Q1FY26,44.08,9.11,8.87,55.92,nse_xbrl
CONFIPET,30-JUN-2025,21-JUL-2025,Q1FY26,55.89,1.0,0.08,44.11,nse_xbrl
CONSOFINVT,30-JUN-2025,19-JUL-2025,Q1FY26,74.89,4.15,0.02,25.11,nse_xbrl
CONTROLPR,30-JUN-2025,19-JUL-2025,Q1FY26,52.98,3.3,0.68,47.02,nse_xbrl
CORALFINAC,30-JUN-2025,21-JUL-2025,Q1FY26,74.96,0.7,0.02,25.04,nse_xbrl
COROMANDEL,30-JUN-2025,21-JUL-2025,Q1FY26,56.9,14.29,15.86,43.0,nse_xbrl
COSMOFIRST,30-JUN-2025,18-JUL-2025,Q1FY26,40.98,3.49,0.68,57.38,nse_xbrl
COUNCODOS,30-JUN-2025,17-JUL-2025,Q1FY26,53.86,0.11,,46.14,nse_xbrl
CPEDU,30-JUN-2025,05-SEP-2025,Q1FY26,63.68,0.17,,36.32,nse_xbrl
CRAFTSMAN,30-JUN-2025,19-JUL-2025,Q1FY26,48.7,15.83,22.67,51.3,nse_xbrl
CREATIVEYE,30-JUN-2025,18-JUL-2025,Q1FY26,56.26,,,43.74,screener
CREDITACC,30-JUN-2025,17-JUL-2025,Q1FY26,66.43,12.13,12.76,33.57,nse_xbrl
CREST,30-JUN-2025,21-JUL-2025,Q1FY26,69.75,1.63,,29.36,nse_xbrl
CRISIL,30-JUN-2025,18-JUL-2025,Q1FY26,66.64,8.07,12.07,33.36,nse_xbrl
CRIZAC,30-JUN-2025,21-JUL-2025,Q1FY26,79.94,2.99,7.04,20.06,nse_xbrl
CROMPTON,30-JUN-2025,11-JUL-2025,Q1FY26,0.0,29.2,58.93,100.0,nse_xbrl
CSBBANK,30-JUN-2025,17-JUL-2025,Q1FY26,40.0,15.37,14.63,57.61,nse_xbrl
CSLFINANCE,30-JUN-2025,16-JUL-2025,Q1FY26,47.56,0.79,0.91,51.14,nse_xbrl
CTE,30-JUN-2025,21-JUL-2025,Q1FY26,50.91,0.04,,47.15,nse_xbrl
CUB,30-JUN-2025,16-JUL-2025,Q1FY26,0.0,27.38,35.23,100.0,nse_xbrl
CUBEXTUB,30-JUN-2025,21-JUL-2025,Q1FY26,44.42,0.18,0.32,55.58,nse_xbrl
CUMMINSIND,30-JUN-2025,20-JUL-2025,Q1FY26,51.0,17.5,22.64,49.0,nse_xbrl
CUPID,30-JUN-2025,11-JUL-2025,Q1FY26,42.52,0.95,0.11,57.48,nse_xbrl
CYIENT,30-JUN-2025,21-JUL-2025,Q1FY26,23.28,21.37,35.63,76.04,nse_xbrl
CYIENTDLM,30-JUN-2025,20-JUL-2025,Q1FY26,52.12,2.48,28.17,47.88,nse_xbrl
DABUR,30-JUN-2025,18-JUL-2025,Q1FY26,66.22,11.85,16.24,33.78,nse_xbrl
DALBHARAT,30-JUN-2025,20-JUL-2025,Q1FY26,55.84,8.24,17.37,44.16,nse_xbrl
DALMIASUG,30-JUN-2025,19-JUL-2025,Q1FY26,74.91,1.08,0.06,25.09,nse_xbrl
DAMCAPITAL,30-JUN-2025,18-JUL-2025,Q1FY26,40.0,1.82,10.31,60.0,nse_xbrl
DAMODARIND,30-JUN-2025,21-JUL-2025,Q1FY26,70.17,0.0,0.01,29.74,screener
DANGEE,30-JUN-2025,17-JUL-2025,Q1FY26,55.68,,,44.32,screener
DATAMATICS,30-JUN-2025,21-JUL-2025,Q1FY26,66.33,1.03,0.11,33.67,nse_xbrl
DATAPATTNS,30-JUN-2025,21-JUL-2025,Q1FY26,42.41,12.78,8.08,57.59,nse_xbrl
DAVANGERE,30-JUN-2025,21-JUL-2025,Q1FY26,47.87,0.02,,52.13,nse_xbrl
DBCORP,30-JUN-2025,21-JUL-2025,Q1FY26,73.48,12.770000000000001,4.17,26.52,nse_xbrl
DBSTOCKBRO,30-JUN-2025,16-JUL-2025,Q1FY26,41.17,0.0,,58.83,screener
DCAL,30-JUN-2025,21-JUL-2025,Q1FY26,59.32,9.93,1.27,40.68,nse_xbrl
DCBBANK,30-JUN-2025,18-JUL-2025,Q1FY26,14.69,11.69,31.8,85.31,nse_xbrl
DCMSHRIRAM,30-JUN-2025,21-JUL-2025,Q1FY26,66.52,4.13,8.05,32.72,nse_xbrl
DCMSRIND,30-JUN-2025,19-JUL-2025,Q1FY26,50.11,1.78,13.33,49.89,nse_xbrl
DCW,30-JUN-2025,21-JUL-2025,Q1FY26,44.81,10.05,0.02,55.19,nse_xbrl
DCXINDIA,30-JUN-2025,18-JUL-2025,Q1FY26,52.16,0.72,4.57,47.84,nse_xbrl
DDEVPLSTIK,30-JUN-2025,21-JUL-2025,Q1FY26,75.0,0.36,1.15,25.0,nse_xbrl
DECCANCE,30-JUN-2025,07-JUL-2025,Q1FY26,56.25,9.9,0.78,43.75,nse_xbrl
DEEPAKFERT,30-JUN-2025,21-JUL-2025,Q1FY26,45.63,11.25,12.26,54.37,nse_xbrl
DEEPAKNTR,30-JUN-2025,08-JUL-2025,Q1FY26,49.28,6.68,22.62,50.72,nse_xbrl
DEEPINDS,30-JUN-2025,21-JUL-2025,Q1FY26,63.49,1.5,1.15,36.51,nse_xbrl
DELHIVERY,30-JUN-2025,18-JUL-2025,Q1FY26,0.0,52.95,29.59,100.0,nse_xbrl
DELPHIFX,30-JUN-2025,19-JUL-2025,Q1FY26,61.32,0.02,0.0,25.0,screener
DELTACORP,30-JUN-2025,18-JUL-2025,Q1FY26,33.66,2.69,6.27,66.34,nse_xbrl
DELTAMAGNT,30-JUN-2025,18-JUL-2025,Q1FY26,72.12,,0.08,27.88,screener
DEN,30-JUN-2025,21-JUL-2025,Q1FY26,74.9,0.63,0.14,25.0,nse_xbrl
DENORA,30-JUN-2025,21-JUL-2025,Q1FY26,53.68000000000001,0.03,0.22,46.32,nse_xbrl
DENTA,30-JUN-2025,19-JUL-2025,Q1FY26,71.91,1.11,2.87,28.09,nse_xbrl
DEVIT,30-JUN-2025,17-JUL-2025,Q1FY26,66.63,0.33,,33.37,nse_xbrl
DEVYANI,30-JUN-2025,21-JUL-2025,Q1FY26,62.62,9.42,18.08,37.38,nse_xbrl
DGCONTENT,30-JUN-2025,21-JUL-2025,Q1FY26,66.81,0.01,0.05,32.9,nse_xbrl
DHAMPURSUG,30-JUN-2025,18-JUL-2025,Q1FY26,49.87,2.04,0.48,50.129999999999995,nse_xbrl
DHANBANK,30-JUN-2025,19-JUL-2025,Q1FY26,0.0,15.52,0.05,100.0,nse_xbrl
DHANUKA,30-JUN-2025,18-JUL-2025,Q1FY26,69.87,2.66,17.63,30.13,nse_xbrl
DHARMAJ,30-JUN-2025,21-JUL-2025,Q1FY26,70.4,3.58,0.47,29.6,nse_xbrl
DHUNINV,30-JUN-2025,21-JUL-2025,Q1FY26,74.95,0.12,0.04,25.05,nse_xbrl
DIACABS,30-JUN-2025,21-JUL-2025,Q1FY26,84.02,1.41,0.01,15.98,nse_xbrl
DIAMINESQ,30-JUN-2025,11-JUL-2025,Q1FY26,55.2,0.0,0.04,44.8,nse_xbrl
DIAMONDYD,30-JUN-2025,19-JUL-2025,Q1FY26,54.92,6.79,7.61,45.08,nse_xbrl
DICIND,30-JUN-2025,18-JUL-2025,Q1FY26,71.75,,0.0,0.2825,screener
DIFFNKG,30-JUN-2025,12-JUL-2025,Q1FY26,69.7,0.67,7.92,30.3,nse_xbrl
DIGIDRIVE,30-JUN-2025,21-JUL-2025,Q1FY26,58.83,2.97,0.62,40.93,nse_xbrl
DIGJAMLMTD,30-JUN-2025,21-JUL-2025,Q1FY26,75.0,1.79,1.24,25.0,nse_xbrl
DIVGIITTS,30-JUN-2025,17-JUL-2025,Q1FY26,60.55,1.76,25.96,39.45,nse_xbrl
DIVISLAB,30-JUN-2025,18-JUL-2025,Q1FY26,51.89,19.74,19.05,48.11,nse_xbrl
DIXON,30-JUN-2025,21-JUL-2025,Q1FY26,28.95,20.55,26.69,71.05,nse_xbrl
DJML,30-JUN-2025,17-JUL-2025,Q1FY26,56.36,0.31,0.03,43.64,nse_xbrl
DLF,30-JUN-2025,21-JUL-2025,Q1FY26,74.08,15.97,5.01,25.92,nse_xbrl
DLINKINDIA,30-JUN-2025,16-JUL-2025,Q1FY26,51.02,1.21,0.01,48.98,nse_xbrl
DMART,30-JUN-2025,21-JUL-2025,Q1FY26,74.65,8.25,9.29,25.35,nse_xbrl
DMCC,30-JUN-2025,11-JUL-2025,Q1FY26,53.84,1.16,1.31,46.16,nse_xbrl
DNAMEDIA,30-JUN-2025,21-JUL-2025,Q1FY26,62.17,4.0,0.0,37.83,nse_xbrl
DODLA,30-JUN-2025,16-JUL-2025,Q1FY26,59.69,10.03,19.21,40.31,nse_xbrl
DOLATALGO,30-JUN-2025,19-JUL-2025,Q1FY26,74.49,0.09,0.01,25.51,nse_xbrl
DOLLAR,30-JUN-2025,19-JUL-2025,Q1FY26,72.21,1.83,1.48,27.79,nse_xbrl
DOLPHIN,30-JUN-2025,20-JUL-2025,Q1FY26,74.99,4.57,0.31,25.01,nse_xbrl
DOMS,30-JUN-2025,21-JUL-2025,Q1FY26,70.39,9.08,16.24,29.61,nse_xbrl
DONEAR,30-JUN-2025,17-JUL-2025,Q1FY26,74.56,0.1,0.0,25.44,nse_xbrl
DPABHUSHAN,30-JUN-2025,14-JUL-2025,Q1FY26,74.99,0.22,0.01,25.01,nse_xbrl
DPWIRES,30-JUN-2025,21-JUL-2025,Q1FY26,74.78,0.0,0.03,25.22,nse_xbrl
DRCSYSTEMS,30-JUN-2025,18-JUL-2025,Q1FY26,22.23,0.01,0.37,77.77,nse_xbrl
DREAMFOLKS,30-JUN-2025,21-JUL-2025,Q1FY26,65.72,0.66,3.09,34.28,nse_xbrl
DREDGECORP,30-JUN-2025,10-JUL-2025,Q1FY26,73.47,0.21,6.25,26.53,nse_xbrl
DRREDDY,30-JUN-2025,21-JUL-2025,Q1FY26,26.64,36.36,26.74,73.1,nse_xbrl
DSSL,30-JUN-2025,14-JUL-2025,Q1FY26,60.95,0.18,0.24,39.05,nse_xbrl
DTIL,30-JUN-2025,21-JUL-2025,Q1FY26,68.9,0.02,1.99,31.1,nse_xbrl
DVL,30-JUN-2025,21-JUL-2025,Q1FY26,75.0,0.64,1.74,25.0,nse_xbrl
DWARKESH,30-JUN-2025,17-JUL-2025,Q1FY26,42.1,1.9,0.0,57.9,nse_xbrl
DYCL,30-JUN-2025,21-JUL-2025,Q1FY26,68.18,1.27,1.62,31.82,nse_xbrl
DYNAMATECH,30-JUN-2025,20-JUL-2025,Q1FY26,41.87,13.21,12.86,58.13,nse_xbrl
DYNPRO,30-JUN-2025,09-JUL-2025,Q1FY26,29.47,0.51,0.18,70.53,nse_xbrl
E2E,30-JUN-2025,17-JUL-2025,Q1FY26,40.61,2.97,3.48,59.3,nse_xbrl
ECLERX,30-JUN-2025,21-JUL-2025,Q1FY26,53.81,10.16,26.040000000000003,44.800000000000004,nse_xbrl
EDELWEISS,30-JUN-2025,21-JUL-2025,Q1FY26,32.71,25.33,3.76,66.61,nse_xbrl
EICHERMOT,30-JUN-2025,21-JUL-2025,Q1FY26,49.07,25.83,15.76,50.93,nse_xbrl
EIDPARRY,30-JUN-2025,19-JUL-2025,Q1FY26,41.54,12.66,14.46,58.46,nse_xbrl
EIEL,30-JUN-2025,16-JUL-2025,Q1FY26,70.09,0.33,2.71,29.91,nse_xbrl
EIHAHOTELS,30-JUN-2025,21-JUL-2025,Q1FY26,75.0,13.71,0.0,25.0,nse_xbrl
EIHOTEL,30-JUN-2025,21-JUL-2025,Q1FY26,32.85,5.92,13.77,67.15,nse_xbrl
EIMCOELECO,30-JUN-2025,18-JUL-2025,Q1FY26,73.64,0.21,0.34,26.36,nse_xbrl
EKC,30-JUN-2025,19-JUL-2025,Q1FY26,67.39,1.39,0.15,32.61,nse_xbrl
ELDEHSG,30-JUN-2025,18-JUL-2025,Q1FY26,54.83,0.82,0.32,45.17,nse_xbrl
ELECON,30-JUN-2025,10-JUL-2025,Q1FY26,59.27,9.62,3.78,40.73,nse_xbrl
ELECTCAST,30-JUN-2025,17-JUL-2025,Q1FY26,46.21,20.27,0.2,53.79,nse_xbrl
ELECTHERM,30-JUN-2025,15-JUL-2025,Q1FY26,29.9,4.61,1.01,70.1,nse_xbrl
ELGIEQUIP,30-JUN-2025,21-JUL-2025,Q1FY26,31.19,27.62,5.23,68.43,nse_xbrl
ELGIRUBCO,30-JUN-2025,21-JUL-2025,Q1FY26,65.03,0.0,0.95,34.97,nse_xbrl
ELIN,30-JUN-2025,17-JUL-2025,Q1FY26,32.98,0.69,7.61,67.02,nse_xbrl
EMAMILTD,30-JUN-2025,21-JUL-2025,Q1FY26,54.84,11.89,24.06,45.16,nse_xbrl
EMAMIPAP,30-JUN-2025,21-JUL-2025,Q1FY26,74.97,0.54,,25.03,nse_xbrl
EMCURE,30-JUN-2025,21-JUL-2025,Q1FY26,77.91,2.86,2.84,22.09,nse_xbrl
EMIL,30-JUN-2025,08-JUL-2025,Q1FY26,65.17,7.18,17.22,34.83,nse_xbrl
EMKAY,30-JUN-2025,21-JUL-2025,Q1FY26,72.03,0.86,0.01,27.97,nse_xbrl
EMSLIMITED,30-JUN-2025,15-JUL-2025,Q1FY26,69.7,0.17,0.4,30.3,nse_xbrl
EMUDHRA,30-JUN-2025,17-JUL-2025,Q1FY26,54.4,4.19,16.01,43.97,nse_xbrl
ENDURANCE,30-JUN-2025,17-JUL-2025,Q1FY26,75.0,13.54,9.54,25.0,nse_xbrl
ENERGYDEV,30-JUN-2025,16-JUL-2025,Q1FY26,58.14,0.0,0.0,41.86,screener
ENGINERSIN,30-JUN-2025,18-JUL-2025,Q1FY26,51.32,7.13,14.3,48.68,nse_xbrl
ENIL,30-JUN-2025,15-JUL-2025,Q1FY26,71.15,6.15,4.06,28.85,nse_xbrl
ENTERO,30-JUN-2025,17-JUL-2025,Q1FY26,52.42,17.2,10.18,47.58,nse_xbrl
EPACK,30-JUN-2025,21-JUL-2025,Q1FY26,48.04,0.4,5.55,51.96,nse_xbrl
EPIGRAL,30-JUN-2025,19-JUL-2025,Q1FY26,68.83,3.05,4.79,31.17,nse_xbrl
EPL,30-JUN-2025,19-JUL-2025,Q1FY26,26.42,17.24,10.44,73.58,nse_xbrl
EQUITASBNK,30-JUN-2025,16-JUL-2025,Q1FY26,0.0,16.3,47.13,100.0,nse_xbrl
ERIS,30-JUN-2025,19-JUL-2025,Q1FY26,54.83,8.4,18.17,45.17,nse_xbrl
ESABINDIA,30-JUN-2025,15-JUL-2025,Q1FY26,73.72,1.56,12.83,26.28,nse_xbrl
ESAFSFB,30-JUN-2025,21-JUL-2025,Q1FY26,63.31,0.17,5.0,36.69,nse_xbrl
ESCORTS,30-JUN-2025,14-JUL-2025,Q1FY26,68.04,5.22,11.43,30.29,nse_xbrl
ESSARSHPNG,30-JUN-2025,19-JUL-2025,Q1FY26,73.75,0.0,0.02,26.25,nse_xbrl
ETERNAL,30-JUN-2025,14-JUL-2025,Q1FY26,0.0,42.34,26.59,94.09,nse_xbrl
ETHOSLTD,30-JUN-2025,08-JUL-2025,Q1FY26,50.58,13.13,18.18,49.42,nse_xbrl
EUREKAFORB,30-JUN-2025,21-JUL-2025,Q1FY26,62.56,14.0,6.36,37.44,nse_xbrl
EUROBOND,30-JUN-2025,16-JUL-2025,Q1FY26,63.38,0.89,1.29,36.62,nse_xbrl
EVEREADY,30-JUN-2025,18-JUL-2025,Q1FY26,43.19,4.95,2.5,56.81,nse_xbrl
EVERESTIND,30-JUN-2025,18-JUL-2025,Q1FY26,50.15,10.33,0.07,49.85,nse_xbrl
EXCELINDUS,30-JUN-2025,18-JUL-2025,Q1FY26,52.68000000000001,2.08,6.97,47.32,nse_xbrl
EXICOM,30-JUN-2025,21-JUL-2025,Q1FY26,69.5,0.49,3.82,30.5,nse_xbrl
EXIDEIND,30-JUN-2025,18-JUL-2025,Q1FY26,45.99,11.47,17.4,54.01,nse_xbrl
EXPLEOSOL,30-JUN-2025,17-JUL-2025,Q1FY26,71.05,0.1,0.84,28.95,nse_xbrl
EXXARO,30-JUN-2025,21-JUL-2025,Q1FY26,42.07,4.52,,57.93,nse_xbrl
FACT,30-JUN-2025,19-JUL-2025,Q1FY26,90.0,0.2,8.61,10.0,nse_xbrl
FAIRCHEMOR,30-JUN-2025,18-JUL-2025,Q1FY26,61.19,6.28,5.77,38.81,nse_xbrl
FAZE3Q,30-JUN-2025,21-JUL-2025,Q1FY26,57.95,0.1,1.13,41.94,nse_xbrl
FCL,30-JUN-2025,18-JUL-2025,Q1FY26,62.88,2.51,3.17,37.12,nse_xbrl
FDC,30-JUN-2025,19-JUL-2025,Q1FY26,69.66,2.41,7.17,30.34,nse_xbrl
FEDERALBNK,30-JUN-2025,21-JUL-2025,Q1FY26,0.0,26.86,48.17,100.0,nse_xbrl
FEDFINA,30-JUN-2025,21-JUL-2025,Q1FY26,60.97,0.78,20.11,39.03,nse_xbrl
FIBERWEB,30-JUN-2025,11-JUL-2025,Q1FY26,46.33,0.19,0.19,53.67,nse_xbrl
FIEMIND,30-JUN-2025,11-JUL-2025,Q1FY26,58.96,4.68,8.52,41.04,nse_xbrl
FILATEX,30-JUN-2025,21-JUL-2025,Q1FY26,64.83,5.12,2.06,35.17,nse_xbrl
FINCABLES,30-JUN-2025,09-JUL-2025,Q1FY26,35.86,10.67,15.57,64.14,nse_xbrl
FINEORG,30-JUN-2025,18-JUL-2025,Q1FY26,75.0,4.81,11.94,25.0,nse_xbrl
FINOPB,30-JUN-2025,21-JUL-2025,Q1FY26,75.0,2.55,3.04,25.0,nse_xbrl
FINPIPE,30-JUN-2025,19-JUL-2025,Q1FY26,52.47,6.04,11.36,47.18,nse_xbrl
FIRSTCRY,30-JUN-2025,18-JUL-2025,Q1FY26,0.0,7.03,18.66,92.61,nse_xbrl
FISCHER,30-JUN-2025,11-JUL-2025,Q1FY26,61.8,5.55,1.42,38.2,nse_xbrl
FIVESTAR,30-JUN-2025,17-JUL-2025,Q1FY26,21.47,58.12,9.48,78.53,nse_xbrl
FLAIR,30-JUN-2025,18-JUL-2025,Q1FY26,78.59,0.05,10.23,21.41,nse_xbrl
FLUOROCHEM,30-JUN-2025,08-JUL-2025,Q1FY26,62.58,4.25,11.48,37.42,nse_xbrl
FMGOETZE,30-JUN-2025,17-JUL-2025,Q1FY26,74.98,0.44,0.35,25.02,nse_xbrl
FOCUS,30-JUN-2025,21-JUL-2025,Q1FY26,55.28,0.1,,44.14,nse_xbrl
FOODSIN,30-JUN-2025,15-JUL-2025,Q1FY26,25.36,0.0,1.26,74.64,nse_xbrl
