FILE_NAME,YEAR,STATUS
bhavcopy_20230601.csv,2023,VALID
bhavcopy_20230602.csv,2023,VALID
bhavcopy_20230605.csv,2023,VALID
bhavcopy_20230606.csv,2023,VALID
bhavcopy_20230607.csv,2023,VALID
bhavcopy_20230608.csv,2023,VALID
bhavcopy_20230609.csv,2023,VALID
bhavcopy_20230612.csv,2023,VALID
bhavcopy_20230613.csv,2023,VALID
bhavcopy_20230614.csv,2023,VALID
bhavcopy_20230615.csv,2023,VALID
bhavcopy_20230616.csv,2023,VALID
bhavcopy_20230619.csv,2023,VALID
bhavcopy_20230620.csv,2023,VALID
bhavcopy_20230621.csv,2023,VALID
bhavcopy_20230622.csv,2023,VALID
bhavcopy_20230623.csv,2023,VALID
bhavcopy_20230626.csv,2023,VALID
bhavcopy_20230627.csv,2023,VALID
bhavcopy_20230628.csv,2023,VALID
bhavcopy_20230629.csv,2023,VALID
bhavcopy_20230630.csv,2023,VALID
bhavcopy_20230703.csv,2023,VALID
bhavcopy_20230704.csv,2023,VALID
bhavcopy_20230705.csv,2023,VALID
bhavcopy_20230706.csv,2023,VALID
bhavcopy_20230707.csv,2023,VALID
bhavcopy_20230710.csv,2023,VALID
bhavcopy_20230711.csv,2023,VALID
bhavcopy_20230712.csv,2023,VALID
bhavcopy_20230713.csv,2023,VALID
bhavcopy_20230714.csv,2023,VALID
bhavcopy_20230717.csv,2023,VALID
bhavcopy_20230718.csv,2023,VALID
bhavcopy_20230719.csv,2023,VALID
bhavcopy_20230720.csv,2023,VALID
