symbol,company_name,industry_nse,index_name,index_slug,sector_hint,downloaded_date
ANANTRAJ,Anant Raj Ltd.,Realty,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
ANGELONE,Angel One Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
ANURAS,Anupam Rasayan India Ltd.,Chemicals,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
APTUS,Aptus Value Housing Finance India Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
ASAHIINDIA,Asahi India Glass Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
ASTERDM,Aster DM Healthcare Ltd.,Healthcare,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
ATHERENERG,Ather Energy Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
ATUL,Atul Ltd.,Chemicals,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
BEML,BEML Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
BLS,BLS International Services Ltd.,Consumer Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
BALRAMCHIN,Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
BANDHANBNK,Bandhan Bank Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
BATAINDIA,Bata India Ltd.,Consumer Durables,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
BAYERCROP,Bayer Cropscience Ltd.,Chemicals,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
BELRISE,Belrise Industries Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
BIKAJI,Bikaji Foods International Ltd.,Fast Moving Consumer Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
BSOFT,Birlasoft Ltd.,Information Technology,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
BLUEDART,Blue Dart Express Ltd.,Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
BLUEJET,Blue Jet Healthcare Ltd.,Healthcare,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
BBTC,Bombay Burmah Trading Corporation Ltd.,Fast Moving Consumer Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
FIRSTCRY,Brainbees Solutions Ltd.,Consumer Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
BRIGADE,Brigade Enterprises Ltd.,Realty,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
MAPMYINDIA,C.E. Info Systems Ltd.,Information Technology,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
CCL,CCL Products (I) Ltd.,Fast Moving Consumer Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
CESC,CESC Ltd.,Power,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
CIEINDIA,CIE Automotive India Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
CANFINHOME,Can Fin Homes Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
CANHLIFE,Canara HSBC Life Insurance Company Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
CAPLIPOINT,Caplin Point Laboratories Ltd.,Healthcare,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
CGCL,Capri Global Capital Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
CARBORUNIV,Carborundum Universal Ltd.,Capital Goods,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
CARTRADE,Cartrade Tech Ltd.,Consumer Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
CASTROLIND,Castrol India Ltd.,Oil Gas & Consumable Fuels,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
CEATLTD,Ceat Ltd.,Automobile and Auto Components,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
CEMPRO,Cemindia Projects Ltd.,Construction,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
CENTRALBK,Central Bank of India,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
CDSL,Central Depository Services (India) Ltd.,Financial Services,NIFTY SMALLCAP 250,nifty_smallcap_250,,2026-06-30
