TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-05,2026-06-05,CM,BSE,STK,532154,INE560F01022,JOHNPHARMA,X,,,,,JOHNSON PHARMACARE LIMITED,0.53,0.54,0.52,0.53,0.53,0.54,,0.53,,,727413,386699.00,406,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532155,INE129A01019,GAIL,A,,,,,GAIL (INDIA) LTD.,167.70,169.95,166.50,167.30,167.30,167.65,,167.40,,,396560,66807067.00,4940,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532156,INE884A01027,VAIBHAVGBL,B,,,,,VAIBHAV GLOBAL LTD,231.65,234.60,227.45,228.75,228.95,232.40,,228.46,,,5694,1310328.00,256,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532159,INE088D01011,TRESCON,X,,,,,TRESCON LIMITED,9.25,10.00,8.76,9.41,9.45,9.15,,9.41,,,8934,82535.00,31,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532160,INE944A01011,GUJSTATFIN,B,,,,,GUJARAT STATE FINANCIAL CORPOR,10.61,11.00,10.61,10.74,10.74,10.67,,10.74,,,12282,134205.00,62,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532162,INE789E01012,JKPAPER,A,,,,,JK PAPER LTD.,357.50,363.25,356.80,358.70,360.70,356.10,,359.55,,,24275,8748393.00,1064,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532163,INE979A01025,SAREGAMA,A,,,,,SAREGAMA INDIA LTD.,455.75,478.80,454.80,475.80,475.80,452.85,,476.20,,,201954,94908230.00,4123,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532167,INE501C01015,OMKARPH,X,,,,,OMKAR PHARMACHEM LTD.,23.55,23.55,23.55,23.55,23.55,23.55,,23.55,,,103,2425.00,5,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532172,INE737B01033,ADROITINFO,B,,,,,Adroit Infotech Limited,8.93,9.29,8.93,9.04,9.06,9.06,,9.10,,,15856,146493.00,59,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532173,INE214A01019,CYBERTECH,B,,,,,CYBERTECH SYSTEMS AND SOFTWARE,138.20,140.70,137.90,140.05,140.35,136.80,,139.16,,,3997,555006.00,146,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532174,INE090A01021,ICICIBANK,A,,,,,ICICI BANK LTD.,1255.20,1265.00,1249.70,1262.20,1262.20,1252.30,,1262.10,,,429521,540881880.00,14470,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532175,INE136B01020,CYIENT,A,,,,,CYIENT LIMITED,893.70,906.30,872.90,877.40,877.40,892.80,,877.20,,,28481,25206693.00,2296,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532178,INE510A01028,ENGINERSIN,A,,,,,ENGINEERS INDIA LTD.,238.85,240.40,235.20,237.80,238.50,237.55,,237.78,,,139474,33131924.00,1501,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532180,INE680A01011,DHANBANK,B,,,,,DHANLAXMI BANK LIMITED,34.28,34.44,32.62,32.94,32.96,33.85,,32.88,,,126210,4203492.00,409,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532181,INE131A01031,GMDCLTD,A,,,,,GUJARAT MINERAL DEVELOPMENT CO,678.00,681.00,656.00,657.70,657.70,677.50,,657.75,,,148628,98829774.00,3674,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532183,INE622E01023,GAYATRI,X,,,,,GAYATRI SUGARS LTD.,8.25,8.63,8.20,8.36,8.36,8.18,,8.36,,,115588,971166.00,174,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532187,INE095A01012,INDUSINDBK,A,,,,,INDUSIND BANK LTD.,899.95,925.30,895.40,905.15,904.25,902.90,,905.05,,,665207,602394484.00,4326,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532189,INE353K01014,ITDC,B,,,,,INDIA TOURISM DEVELOPMENT CORP,615.55,706.85,610.00,663.00,663.00,589.05,,669.60,,,1082599,724604253.00,22736,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532209,INE168A01041,J&KBANK,A,,,,,JAMMU & KASHMIR BANK LTD.,149.45,149.70,146.85,147.60,147.80,147.65,,147.53,,,165132,24451085.00,1381,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532210,INE491A01021,CUB,A,,,,,CITY UNION BANK LTD.,246.50,248.25,243.10,244.70,244.70,246.25,,244.85,,,49446,12109088.00,2153,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532212,INE731A01020,ARCHIES,B,,,,,ARCHIES LTD.,14.40,14.93,14.26,14.30,14.30,14.40,,14.32,,,3676,52581.00,28,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532215,INE238A01034,AXISBANK,A,,,,,AXIS BANK LTD.,1260.00,1276.15,1252.50,1273.15,1273.15,1252.40,,1272.30,,,622342,787122344.00,4929,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532216,INE550B01022,HBSL,T,,,,,HB STOCKHOLDINGS LTD.,53.60,53.65,53.12,53.65,53.65,53.60,,53.01,,,785,42004.00,7,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532217,INE027F01014,CMXLTD,X,,,,,CMX HOLDINGS LIMITED,18.69,19.99,16.83,16.83,16.83,18.69,,16.83,,,50829,863509.00,109,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532218,INE683A01023,SOUTHBANK,A,,,,,SOUTH INDIAN BANK LTD.,44.53,44.95,43.70,43.99,43.99,44.63,,44.00,,,1620321,71724151.00,5641,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532219,INE306C01019,ENERGYDEV,B,,,,,ENERGY DEVELOPMENT COMPANY LTD,16.95,17.75,16.92,17.14,17.14,16.38,,17.10,,,5050,87952.00,204,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532221,INE269A01021,SONATSOFTW,A,,,,,SONATA SOFTWARE LTD.,266.05,270.30,263.30,266.35,264.90,265.20,,265.75,,,53238,14197514.00,1445,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532230,INE665D01016,BENGALT,X,,,,,BENGAL TEA & FABRICS LTD.,139.00,139.00,138.30,138.30,138.30,138.30,,138.30,,,40,5539.00,5,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532234,INE139A01034,NATIONALUM,A,,,,,NATIONAL ALUMINIUM CO.LTD.,413.85,413.85,391.55,395.60,395.60,413.95,,395.70,,,429699,171307935.00,9087,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532240,INE092B01025,INDNIPPON,B,,,,,INDIA NIPPON ELECTRICALS LTD.,912.00,935.40,902.20,906.30,907.00,915.05,,905.90,,,1620,1489915.00,253,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532256,INE023A01030,NSIL,B,,,,,NALWA SONS INVESTMENTS LTD.,5581.00,5625.75,5508.00,5582.95,5574.85,5589.85,,5587.00,,,45,250062.00,24,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532259,INE372A01015,APARINDS,A,,,,,APAR INDUSTRIES LTD.,13711.00,14189.50,13652.00,13869.70,13869.70,13713.65,,13877.00,,,10563,146593388.00,3536,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532262,INE920B01019,TCIIND,X,,,,,TCI INDUSTRIES LTD.,1469.90,1469.90,1469.90,1469.90,1469.90,1469.95,,1469.90,,,1,1469.00,1,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532268,INE793A01012,ACCELYA,B,,,,,ACCELYA SOLUTIONS INDIA LIMITE,1146.80,1147.30,1117.00,1122.30,1123.60,1142.60,,1120.50,,,442,497384.00,81,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532271,INE215B01022,ORCHASP,B,,,,,ORCHASP LIMITED,2.02,2.08,1.98,2.00,2.04,2.06,,2.01,,,25804,52054.00,43,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532275,INE394C01023,LANDMARC,X,,,,,LANDMARC LEISURE CORPORATION L,1.97,1.97,1.85,1.88,1.97,1.92,,1.88,,,27153,51381.00,72,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532281,INE860A01027,HCLTECH,A,,,,,HCL TECHNOLOGIES LTD.,1176.05,1182.55,1147.00,1154.45,1154.45,1168.50,,1154.70,,,122013,140988312.00,9856,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532284,INE389D01013,TCFCFINQ,X,,,,,TCFC FINANCE LTD.,27.25,27.25,26.00,27.25,27.25,27.08,,27.25,,,2446,65061.00,33,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532285,INE007B01023,GEOJITFSL,B,,,,,Geojit Financial Services Limi,76.00,77.41,74.00,76.83,76.80,74.88,,76.82,,,48799,3701386.00,1539,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532286,INE749A01030,JINDALSTEL,A,,,,,JINDAL STEEL LIMITED,1200.00,1201.50,1165.65,1181.30,1183.00,1197.20,,1181.30,,,131182,156200781.00,2827,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532290,INE791A01024,BLBLIMITED,B,,,,,BLB LTD.,17.77,17.77,16.71,16.99,17.11,17.11,,16.90,,,17825,305437.00,113,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532296,INE935A01035,GLENMARK,A,,,,,GLENMARK PHARMACEUTICALS LTD.,2185.30,2215.00,2160.60,2165.50,2166.00,2181.45,,2166.20,,,45631,100137963.00,3030,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532300,INE049B01025,WOCKPHARMA,A,,,,,WOCKHARDT LTD.,2075.65,2075.65,1908.95,1920.15,1920.15,2072.95,,1920.90,,,275873,535872913.00,14551,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532303,INE934A01012,INTEGHIT,XT,,,,,INTEGRATED HITECH LTD.,3.80,3.90,3.80,3.80,3.80,4.00,,3.80,,,8542,32486.00,21,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532304,INE602C01011,KJMCCORP,X,,,,,KJMC CORPORATE ADVISORS (INDIA,55.59,55.59,52.00,54.90,54.90,55.60,,54.90,,,923,48309.00,9,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532305,INE915B01019,INDSWFTLAB,B,,,,,IND-SWIFT LABORATORIES LTD.,161.30,163.40,156.20,157.55,156.20,156.45,,157.98,,,62440,9990876.00,848,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532309,INE878A01011,GVPIL,B,,,,,GE Power India Ltd,929.95,929.95,864.05,883.75,883.75,909.50,,884.05,,,68032,60102862.00,2566,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532310,INE879A01019,SHREERAMA,B,,,,,SHREE RAMA MULTI-TECH LTD.,45.90,45.90,43.50,43.75,43.95,45.16,,43.60,,,6271,277521.00,115,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532313,INE813A01018,MAHLIFE,A,,,,,MAHINDRA LIFESPACE DEVELOPERS,338.90,344.40,338.00,339.05,339.25,336.35,,338.50,,,4174,1419502.00,229,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532315,INE042B01012,GROARC,X,,,,,GROARC INDUSTRIES INDIA LIMITE,6.78,7.00,6.50,6.83,6.82,6.77,,6.83,,,14585,96168.00,39,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532320,INE418B01048,VAARAD,X,,,,,VAARAD VENTURES LTD,9.56,11.00,9.31,9.33,9.33,10.21,,9.33,,,1426,13516.00,36,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532321,INE010B01027,ZYDUSLIFE,A,,,,,Zydus Lifesciences Limited,1084.00,1096.30,1082.00,1088.90,1087.05,1085.45,,1089.00,,,106217,115745793.00,3541,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532323,INE555C01029,SHIVACEM,X,,,,,SHIVA CEMENT LTD.,18.40,18.90,17.62,18.59,18.59,17.98,,18.59,,,79013,1450201.00,356,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532324,INE039B01026,CINEVISTA,B,,,,,CINEVISTA LTD.,16.10,16.25,16.10,16.10,16.10,15.80,,16.08,,,18092,292256.00,118,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532326,INE781A01025,INTENTECH,B,,,,,INTENSE TECHNOLOGIES LTD.,95.00,96.43,90.00,90.82,91.73,94.46,,90.96,,,3942,366884.00,120,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532329,INE310B01013,DANLAW,XT,,,,,DANLAW TECHNOLOGIES INDIA LTD.,921.10,985.00,921.10,968.65,979.00,965.20,,968.65,,,2569,2499979.00,184,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532331,INE031B01049,AJANTPHARM,A,,,,,AJANTA PHARMA LTD.,2941.60,3020.45,2910.00,2977.60,2976.60,2947.65,,2976.50,,,5238,15651567.00,2175,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532333,INE638B01025,HBPOR,X,,,,,HB PORTFOLIO LTD.,60.25,65.25,59.90,60.11,60.99,62.61,,60.11,,,1850,113152.00,27,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532334,INE640B01021,HBESD,B,,,,,HB ESTATE DEVELOPERS LTD.,74.00,76.00,73.10,74.55,76.00,73.02,,75.92,,,166,12372.00,3,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532335,INE792B01012,AMBICAAGAR,B,,,,,AMBICA AGARBATHIES & AROMA IND,24.60,24.60,24.60,24.60,24.60,24.28,,24.91,,,500,12300.00,7,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532339,INE453B01029,COMPUSOFT,B,,,,,COMPUCOM SOFTWARE LTD.,13.99,13.99,13.68,13.84,13.84,13.70,,13.81,,,749,10383.00,13,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532340,INE369B01019,OMNIAX,X,,,,,OMNI AXS SOFTWARE LTD.,3.75,4.12,3.40,3.47,3.47,3.75,,3.47,,,70623,243358.00,47,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532341,INE848A01014,IZMO,B,,,,,IZMO Limited,900.05,919.60,861.25,917.10,919.60,875.85,,917.35,,,17640,15819528.00,811,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532343,INE494B01023,TVSMOTOR,A,,,,,TVS MOTOR COMPANY LTD.,3408.05,3408.05,3345.00,3382.95,3368.25,3361.95,,3383.90,,,10214,34493861.00,2282,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532344,INE002B01016,MADALA,X,,,,,MADALA HOLDINGS LIMITED,183.95,185.00,180.50,184.50,184.50,183.95,,184.50,,,422,77729.00,7,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532348,INE754A01055,SUBEXLTD,T,,,,,SUBEX LTD.,10.86,11.07,10.66,11.00,11.00,10.55,,10.98,,,225991,2460492.00,231,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532349,INE688A01022,TCI,B,,,,,TRANSPORT CORPORATION OF INDIA,948.45,948.45,925.50,929.70,929.05,939.30,,933.25,,,1950,1829994.00,280,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532350,INE243B01016,PADMALAYAT,Z,,,,,PADMALAYA TELEFILMS LTD.,4.17,4.36,3.99,4.05,4.05,4.17,,4.05,,,1821,7453.00,12,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532351,INE523B01011,AKSHOPTFBR,T,,,,,AKSH OPTIFIBRE LTD.,6.90,6.90,6.90,6.90,6.90,6.77,,6.90,,,84171,580779.00,51,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532354,INE400B01020,VIRGOGLOB,XT,,,,,Virgo Global Limited,6.20,6.20,5.75,5.75,5.75,6.05,,5.75,,,2432,14238.00,26,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532355,INE448B01029,PICTUREHS,XT,,,,,PICTUREHOUSE MEDIA LTD.,8.01,8.01,8.01,8.01,8.01,7.94,,8.01,,,1055,8450.00,6,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532356,INE256C01024,TRIVENI,A,,,,,TRIVENI ENGINEERING & INDUSTRI,376.85,379.60,361.80,366.60,368.50,372.10,,367.20,,,21626,8010386.00,1327,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532359,INE309B01023,HITKITGLO,XT,,,,,HIT KIT GLOBAL SOLUTIONS LTD.,2.88,2.88,2.68,2.72,2.72,2.82,,2.72,,,281655,764933.00,183,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532362,INE099E01016,NAGPI,X,,,,,NAGPUR POWER & INDUSTRIES LTD.,159.00,159.00,140.05,145.10,145.10,145.00,,145.10,,,2353,341798.00,36,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532365,INE417B01040,DSSL,B,,,,,DYNACONS SYSTEMS & SOLUTIONS L,1355.35,1370.15,1287.25,1287.25,1287.25,1355.00,,1288.60,,,15471,20383288.00,1022,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532366,INE859A01011,PNBGILTS,B,,,,,PNB GILTS LTD.,90.16,99.90,88.92,94.31,94.31,90.33,,94.45,,,921211,88081252.00,5203,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532368,INE425B01027,BCG,B,,,,,BRIGHTCOM GROUP LIMITED,12.10,13.11,11.93,12.09,12.09,11.61,,12.09,,,5801198,72506300.00,5706,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532369,INE614A01028,RAMCOIND,B,,,,,RAMCO INDUSTRIES LTD.,300.60,312.50,299.80,306.60,306.30,303.00,,307.25,,,5428,1663418.00,206,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532370,INE246B01019,RAMCOSYS,B,,,,,RAMCO SYSTEMS LTD.,484.40,567.10,476.95,562.45,562.45,472.60,,562.25,,,293136,159443239.00,5568,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532371,INE517B01013,TTML,A,,,,,TATA TELESERVICES (MAHARASHTRA,44.32,48.08,44.19,46.15,46.15,44.19,,46.16,,,2896057,135303607.00,8658,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532372,INE539B01017,VIRINCHI,B,,,,,Virinchi Limited,15.20,15.75,15.01,15.38,15.38,15.28,,15.23,,,2196,34174.00,30,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532373,INE434B01029,WEPSOLN,X,,,,,WEP SOLUTIONS LTD.,25.83,27.20,25.83,26.34,26.34,25.83,,26.34,,,8665,229744.00,56,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532374,INE089C01029,STLTECH,T,,,,,STERLITE TECHNOLOGIES LTD.,649.00,684.45,619.35,619.35,619.35,651.90,,619.25,,,440432,275675423.00,4800,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532375,INE716B01029,TIPSMUSIC,A,,,,,TIPS MUSIC LIMITED,670.20,726.05,670.20,690.10,686.00,671.15,,690.95,,,80936,56769906.00,3136,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532376,INE398B01018,UMIYA-MRO,B,,,,,UMIYA BUILDCON LIMITED,85.99,88.00,83.62,86.94,86.94,87.30,,87.08,,,4355,376228.00,56,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532378,INE464B01018,UNIVARTS,X,,,,,UNIVERSAL ARTS LTD.,5.70,5.70,5.69,5.69,5.69,5.80,,5.69,,,40,227.00,3,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532379,INE683B01047,FIRSTFIN,X,,,,,FIRST FINTEC LIMITED,6.83,7.54,6.24,7.02,7.02,6.86,,7.02,,,42493,304984.00,72,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532380,INE893A01036,BABA,X,,,,,BABA ARTS LTD.,12.85,13.70,12.85,13.15,13.15,13.39,,13.15,,,29241,392300.00,74,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532382,INE794B01026,BALAJITELE,B,,,,,BALAJI TELEFILMS LTD.,87.57,89.81,87.01,87.45,87.45,88.03,,87.35,,,32328,2861169.00,738,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532384,INE443B01012,TYCHE,X,,,,,TYCHE INDUSTRIES LTD.,132.85,134.65,125.35,127.00,128.50,130.10,,127.00,,,8133,1071460.00,112,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532386,INE526B01014,CALSOFT,T,,,,,CALIFORNIA SOFTWARE CO.LTD.,21.03,21.09,20.94,20.94,20.94,22.04,,20.90,,,16672,350238.00,75,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532387,INE392B01011,PNC,B,,,,,PRITISH NANDY COMMUNICATIONS L,20.04,20.43,19.61,20.01,20.01,19.57,,20.03,,,427,8619.00,12,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532388,INE565A01014,IOB,A,,,,,INDIAN OVERSEAS BANK,32.86,33.21,32.72,32.92,32.92,32.92,,32.93,,,216750,7146282.00,1456,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532390,INE586B01026,TAJGVK,B,,,,,TAJGVK HOTELS & RESORTS LTD.,335.35,341.00,329.75,331.95,331.95,340.90,,331.90,,,7221,2422048.00,301,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532392,INE230B01021,CREATIVEYE,B,,,,,CREATIVE EYE LTD.,6.76,7.05,6.50,6.97,7.05,6.80,,6.89,,,1292,8794.00,21,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532395,INE555B01013,AXISCADES,B,,,,,AXISCADES TECHNOLOGIES LIMITED,1791.05,1849.00,1715.00,1839.30,1839.00,1768.65,,1836.10,,,16854,29969868.00,1506,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532397,INE971A01014,KONNDOR,X,,,,,KONNDOR INDUSTRIES LIMITED,15.18,16.45,15.18,16.45,16.45,15.95,,16.45,,,400,6326.00,3,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532398,INE240C01028,UMESLTD,T,,,,,USHA MARTIN EDUCATION & SOLUTI,5.53,5.75,5.40,5.73,5.75,5.68,,5.80,,,4273,23591.00,19,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532400,INE836A01035,BSOFT,A,,,,,BIRLASOFT LIMITED,329.90,337.00,325.65,327.90,327.90,325.20,,327.80,,,106335,35130868.00,2427,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532402,INE718B01017,USGTECH,XT,,,,,USG TECH SOLUTIONS LTD.,13.12,13.74,13.00,13.73,13.72,13.09,,13.73,,,745155,10167083.00,1140,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532404,INE856B01023,7TEC,X,,,,,SAVEN TECHNOLOGIES LTD.,32.48,34.95,32.48,33.97,33.97,32.42,,33.97,,,12368,416441.00,159,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532406,INE005B01027,AVANTEL,A,,,,,AVANTEL LTD.,175.80,177.10,168.95,170.10,168.95,175.60,,169.95,,,130466,22418318.00,1411,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532407,INE935B01025,MOSCHIP,A,,,,,MOSCHIP TECHNOLOGIES LIMITED,225.75,229.45,217.50,220.20,220.20,223.80,,220.41,,,335839,75238333.00,4485,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532408,INE933B01012,SIGMAADV,T,,,,,SIGMA ADVANCED SYSTEMS LIMITED,465.00,470.00,435.85,435.85,435.85,458.75,,435.80,,,85902,38510605.00,1162,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532410,INE330E01023,TRANSCOR,X,,,,,TRANSCORP INTERNATIONAL LTD.,26.75,26.80,25.70,26.55,26.59,26.06,,26.55,,,3392,88399.00,54,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532413,INE345B01019,CEREBRAINT,Z,,,,,CEREBRA INTEGRATED TECHNOLOGIE,3.40,3.59,3.37,3.51,3.58,3.53,,3.55,,,22950,78275.00,58,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532416,INE747B01016,NEXTMEDIA,B,,,,,NEXT MEDIAWORKS LTD.,4.10,4.12,3.70,3.81,3.80,3.93,,3.80,,,12070,45915.00,29,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532419,INE178C01020,SMARTLINK,T,,,,,Smartlink Holdings Limited,158.65,160.45,158.65,160.45,160.45,153.10,,159.05,,,12,1907.00,2,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532424,INE102D01028,GODREJCP,A,,,,,GODREJ CONSUMER PRODUCTS LTD.,996.30,1000.05,985.55,998.65,999.20,995.50,,998.00,,,25685,25541833.00,1749,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532425,INE256D01014,GENUSPRIME,XT,,,,,GENUS PRIME INFRA LIMITED,29.22,29.22,29.22,29.22,29.22,28.65,,29.22,,,3869,113052.00,13,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532430,INE243D01012,BFUTILITIE,B,,,,,BF UTILITIES LTD.,670.05,684.85,628.60,636.15,636.15,661.80,,635.15,,,43901,28880472.00,2395,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532432,INE854D01024,UNITDSPR,A,,,,,UNITED SPIRITS LTD.,1246.25,1257.00,1241.90,1246.15,1246.15,1250.10,,1246.70,,,15440,19273458.00,2005,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532435,INE799C01049,SANINFRA,XT,,,,,SANMIT INFRA LIMITED,50.16,50.16,50.16,50.16,50.16,52.80,,50.16,,,36003,1805910.00,253,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532439,INE260D01016,OLECTRA,A,,,,,OLECTRA GREENTECH LIMITED,1336.70,1336.70,1281.00,1289.05,1289.05,1320.65,,1290.70,,,39192,50888870.00,2022,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532440,INE943D01017,MPSLTD,B,,,,,MPS LTD.,1819.70,1849.95,1800.15,1818.80,1813.05,1795.45,,1810.60,,,665,1209411.00,166,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,532443,INE739E01017,CERA,A,,,,,CERA SANITARYWARE LTD.,5599.55,5626.25,5500.15,5509.50,5509.10,5540.40,,5512.00,,,397,2200240.00,131,F1,1,,,,,
