date,FII_OI_Net,DII_OI_Net,PRO_OI_Net,CLIENT_OI_Net,FII_OI_Delta,DII_OI_Delta,PRO_OI_Delta,CLIENT_OI_Delta,FII_OI_Delta_5D,FII_OI_Delta_20D,FII_OI_Delta_60D,DII_OI_Delta_5D,DII_OI_Delta_20D,DII_OI_Delta_60D,PRO_OI_Delta_5D,PRO_OI_Delta_20D,PRO_OI_Delta_60D,CLIENT_OI_Delta_5D,CLIENT_OI_Delta_20D,CLIENT_OI_Delta_60D,FII_Volume_Net,DII_Volume_Net,PRO_Volume_Net,CLIENT_Volume_Net,FII_Volume_5D,FII_Volume_20D,FII_Volume_60D,DII_Volume_5D,DII_Volume_20D,DII_Volume_60D,PRO_Volume_5D,PRO_Volume_20D,PRO_Volume_60D,CLIENT_Volume_5D,CLIENT_Volume_20D,CLIENT_Volume_60D,FII_Derivatives_Net,FPI_net_cr,FPI_flow_5D,FPI_flow_20D,FPI_flow_60D,MF_net_cr,MF_flow_5D,MF_flow_20D,MF_flow_60D,INSURANCE_net_cr,INSURANCE_flow_5D,INSURANCE_flow_20D,INSURANCE_flow_60D,RETAIL_net_cr,RETAIL_flow_5D,RETAIL_flow_20D,RETAIL_flow_60D,FII_flow_score,DII_flow_score,PRO_flow_score,CLIENT_flow_score,FPI_flow_score,MF_flow_score,INSURANCE_flow_score,RETAIL_flow_score
2016-03-28,38120.0,-335653.0,-5182.0,302715.0,-40347.0,6183.0,-5269.0,39433.0,-65119.0,63733.0,224367.0,20970.0,41715.0,20743.0,-3845.0,943.0,-84685.0,47994.0,-106391.0,-160425.0,-40347.0,6183.0,-5269.0,39433.0,-65119.0,48270.0,210447.0,20970.0,35960.0,2712.0,-2963.0,-1477.0,-69263.0,47112.0,-82753.0,-143896.0,-38106.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,25375.0,-337154.0,-3458.0,315237.0,-12745.0,-1501.0,1724.0,12522.0,-82151.0,79839.0,211622.0,11647.0,53938.0,19242.0,-479.0,-30701.0,-82961.0,70983.0,-103076.0,-147903.0,-12745.0,-1501.0,1724.0,12522.0,-82151.0,75495.0,197702.0,11647.0,54341.0,1211.0,-479.0,-28880.0,-67539.0,70983.0,-100956.0,-131374.0,-16713.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,22733.0,-332281.0,4325.0,305223.0,-2642.0,4873.0,7783.0,-10014.0,-85736.0,45807.0,208980.0,10223.0,67052.0,24115.0,7602.0,-16961.0,-75178.0,67911.0,-95898.0,-157917.0,-2642.0,4873.0,7783.0,-10014.0,-85736.0,41463.0,195060.0,10223.0,67455.0,6084.0,7602.0,-15140.0,-59756.0,67911.0,-93778.0,-141388.0,-10516.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,11642.0,-324585.0,1941.0,311002.0,-11091.0,7696.0,-2384.0,5779.0,-76398.0,7070.0,197889.0,16110.0,81473.0,31811.0,-2893.0,-11084.0,-77562.0,63181.0,-77459.0,-152138.0,41471.0,-13717.0,-18273.0,-9481.0,-23836.0,55288.0,236531.0,-5303.0,60463.0,-7633.0,-18782.0,-25152.0,-78029.0,47921.0,-90599.0,-150869.0,-14470.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,-5498.0,-326033.0,-4869.0,336400.0,-17140.0,-1448.0,-6810.0,25398.0,-83965.0,-36772.0,180749.0,15803.0,78632.0,30363.0,-4956.0,-27642.0,-84372.0,73118.0,-14218.0,-126740.0,-17140.0,-1448.0,-6810.0,25398.0,-31403.0,11446.0,224571.0,-5610.0,57622.0,-8373.0,-20845.0,-41710.0,-87431.0,57858.0,-27358.0,-128767.0,-9774.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-04,-16695.0,-327646.0,-3314.0,347655.0,-11197.0,-1613.0,1555.0,11255.0,-54815.0,-97324.0,175535.0,8007.0,63417.0,29918.0,1868.0,-8166.0,-68718.0,44940.0,42073.0,-136735.0,-11197.0,-1613.0,1555.0,11255.0,-2253.0,-49106.0,219357.0,-13406.0,42407.0,-8818.0,-14021.0,-22234.0,-71777.0,29680.0,28933.0,-138762.0,-12650.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,-34748.0,-329959.0,-9463.0,374170.0,-18053.0,-2313.0,-6149.0,26515.0,-60123.0,-127810.0,160326.0,7195.0,52705.0,27459.0,-6005.0,-13458.0,-69594.0,58933.0,88563.0,-118191.0,-18053.0,-2313.0,-6149.0,26515.0,-7561.0,-79592.0,204148.0,-14218.0,31695.0,-11277.0,-21894.0,-27526.0,-72653.0,43673.0,75423.0,-120218.0,4155.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,-38602.0,-329922.0,-10183.0,378707.0,-3854.0,37.0,-720.0,4537.0,-61335.0,-141671.0,166718.0,2359.0,46440.0,24355.0,-14508.0,-8838.0,-67086.0,73484.0,104069.0,-123987.0,-3854.0,37.0,-720.0,4537.0,-8773.0,-93453.0,210540.0,-19054.0,25430.0,-14381.0,-30397.0,-22906.0,-70145.0,58224.0,90929.0,-126014.0,9295.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,-62443.0,-329587.0,-637.0,392667.0,-23841.0,335.0,9546.0,13960.0,-74085.0,-187003.0,172267.0,-5002.0,39154.0,22213.0,-2578.0,4533.0,-56433.0,81665.0,143316.0,-138047.0,-23841.0,335.0,9546.0,13960.0,-74085.0,-138785.0,216089.0,-5002.0,18144.0,-16523.0,-2578.0,-9535.0,-59492.0,81665.0,130176.0,-140074.0,1800.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,-84938.0,-330305.0,8919.0,406324.0,-22495.0,-718.0,9556.0,13657.0,-79440.0,-185659.0,164857.0,-4272.0,43085.0,23231.0,13788.0,-797.0,-45426.0,69924.0,143371.0,-142662.0,-22495.0,-718.0,9556.0,13657.0,-79440.0,-137441.0,208679.0,-4272.0,22075.0,-15505.0,13788.0,-14865.0,-48485.0,69924.0,130231.0,-144689.0,-7180.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,-92944.0,-335199.0,9635.0,418508.0,-8006.0,-4894.0,716.0,12184.0,-76249.0,-180175.0,174613.0,-7553.0,32794.0,17910.0,12949.0,2627.0,-49338.0,70853.0,144754.0,-143185.0,-8006.0,-4894.0,716.0,12184.0,-76249.0,-131957.0,218435.0,-7553.0,11784.0,-20826.0,12949.0,-11441.0,-52397.0,70853.0,131614.0,-145212.0,-7635.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,-94165.0,-337530.0,11621.0,420074.0,-1221.0,-2331.0,1986.0,1566.0,-59417.0,-191009.0,186724.0,-7571.0,27234.0,14375.0,21084.0,7310.0,-46378.0,45904.0,156465.0,-154721.0,-1221.0,-2331.0,1986.0,1566.0,-59417.0,-142791.0,230546.0,-7571.0,6224.0,-24361.0,21084.0,-6758.0,-49437.0,45904.0,143325.0,-156748.0,-3715.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,-64347.0,-342849.0,17978.0,389218.0,29818.0,-5319.0,6357.0,-30856.0,-25745.0,-175829.0,199689.0,-12927.0,20485.0,6165.0,28161.0,19888.0,-30312.0,10511.0,135456.0,-175542.0,29818.0,-5319.0,6662.0,-31161.0,-25745.0,-123267.0,243511.0,-12927.0,-928.0,-32571.0,28466.0,5186.0,-33066.0,10206.0,119009.0,-177874.0,555.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,-34796.0,-344705.0,8302.0,371199.0,29551.0,-1856.0,-9676.0,-18019.0,27647.0,-141438.0,223824.0,-15118.0,19558.0,3076.0,8939.0,4408.0,-42501.0,-21468.0,117472.0,-184399.0,29551.0,-1856.0,-9676.0,-18019.0,27647.0,-88876.0,267646.0,-15118.0,-1855.0,-35660.0,9244.0,-10294.0,-45255.0,-21773.0,101025.0,-186731.0,18872.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,-22673.0,-348262.0,6301.0,364634.0,12123.0,-3557.0,-2001.0,-6565.0,62265.0,-105242.0,216062.0,-17957.0,13746.0,-3413.0,-2618.0,1696.0,-34561.0,-41690.0,89800.0,-178088.0,12123.0,-3557.0,-2001.0,-6565.0,62265.0,-52680.0,259884.0,-17957.0,-7667.0,-42149.0,-2313.0,-13006.0,-37318.0,-41995.0,73353.0,-180417.0,-10422.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,-1240.0,-345736.0,7585.0,339391.0,21433.0,2526.0,1284.0,-25243.0,91704.0,-104479.0,226386.0,-10537.0,10887.0,1464.0,-2050.0,8922.0,-37010.0,-79117.0,84670.0,-190840.0,21433.0,2526.0,1284.0,-25243.0,91704.0,-51917.0,270208.0,-10537.0,-10526.0,-37272.0,-1745.0,-5780.0,-39767.0,-79422.0,68223.0,-193169.0,22971.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,10017.0,-350279.0,5696.0,334566.0,11257.0,-4543.0,-1889.0,-4825.0,104182.0,-97509.0,221674.0,-12749.0,-1478.0,-5851.0,-5925.0,8675.0,-38138.0,-85508.0,90312.0,-177685.0,11257.0,-4543.0,-1889.0,-4825.0,104182.0,-44947.0,266779.0,-12749.0,-22891.0,-44984.0,-5620.0,-6909.0,-41427.0,-85813.0,74747.0,-180368.0,1531.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-25,8713.0,-351060.0,6457.0,335890.0,-1304.0,-781.0,761.0,1324.0,73060.0,-99756.0,206833.0,-8211.0,-8556.0,-5492.0,-11521.0,9734.0,-25087.0,-53328.0,98578.0,-176254.0,-1304.0,-781.0,761.0,1324.0,73060.0,-47194.0,251938.0,-8211.0,-29969.0,-44625.0,-11521.0,-5850.0,-28376.0,-53328.0,83013.0,-178937.0,-898.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26,7288.0,-353409.0,10213.0,335908.0,-1425.0,-2349.0,3756.0,18.0,42084.0,-80752.0,189290.0,-8704.0,-12714.0,-705.0,1911.0,5379.0,-15435.0,-35291.0,88087.0,-173150.0,-1425.0,-2349.0,3756.0,18.0,42084.0,-28190.0,234395.0,-8704.0,-34127.0,-39838.0,1911.0,-10205.0,-18724.0,-35291.0,72522.0,-175833.0,-17464.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-27,23516.0,-360823.0,6671.0,330636.0,16228.0,-7414.0,-3542.0,-5272.0,46189.0,-54951.0,174842.0,-12561.0,-18987.0,-3910.0,370.0,6584.0,-17903.0,-33998.0,67354.0,-153029.0,16228.0,-7414.0,-3542.0,-5272.0,46189.0,-2389.0,219947.0,-12561.0,-40400.0,-43043.0,370.0,-9000.0,-21192.0,-33998.0,51789.0,-155712.0,2377.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-28,28621.0,-358574.0,-3037.0,332990.0,5105.0,2249.0,-9708.0,2354.0,29861.0,-9499.0,181502.0,-12838.0,-22921.0,-654.0,-10622.0,2145.0,-34923.0,-6401.0,30275.0,-145925.0,-26698.0,-8259.0,10222.0,24735.0,-1942.0,11260.0,194804.0,-23346.0,-54842.0,-50295.0,9308.0,6491.0,-18282.0,15980.0,37091.0,-126227.0,-28410.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,10275.0,-365143.0,-5507.0,360375.0,-18346.0,-6569.0,-2470.0,27385.0,258.0,-15100.0,156219.0,-14864.0,-27989.0,-2136.0,-11203.0,-2049.0,-46773.0,25809.0,45138.0,-107310.0,-18346.0,-6569.0,-2470.0,27385.0,-31545.0,5659.0,169521.0,-25372.0,-59910.0,-51777.0,8727.0,2297.0,-30132.0,48190.0,51954.0,-87612.0,-13312.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-02,-22118.0,-362664.0,-399.0,385181.0,-32393.0,2479.0,5108.0,24806.0,-30831.0,-44851.0,115670.0,-11604.0,-30383.0,17021.0,-6856.0,-4724.0,-63280.0,49291.0,79958.0,-69411.0,-32393.0,2479.0,5108.0,24806.0,-62634.0,-24092.0,160553.0,-22112.0,-62304.0,-17437.0,13074.0,-378.0,-60187.0,71672.0,86774.0,-82929.0,-8734.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,-46119.0,-360346.0,1176.0,405289.0,-24001.0,2318.0,1575.0,20108.0,-53407.0,-57761.0,56564.0,-6937.0,-35761.0,17399.0,-9037.0,-765.0,-51419.0,69381.0,94287.0,-22544.0,-24001.0,2318.0,1575.0,20108.0,-85210.0,-89564.0,101447.0,-17445.0,-46269.0,-17059.0,10893.0,19470.0,-48326.0,91762.0,116363.0,-36062.0,-7712.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-04,-82788.0,-359722.0,10233.0,432277.0,-36669.0,624.0,9057.0,26988.0,-106304.0,-77290.0,9230.0,1101.0,-33689.0,16563.0,3562.0,15102.0,-26061.0,101641.0,95877.0,268.0,-36669.0,624.0,9057.0,26988.0,-138107.0,-109093.0,54113.0,-9407.0,-44197.0,-17895.0,23492.0,35337.0,-22968.0,124022.0,117953.0,-13250.0,-14719.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05,-98219.0,-358007.0,18122.0,438104.0,-15431.0,1715.0,7889.0,5827.0,-126840.0,-81524.0,3177.0,567.0,-30361.0,11276.0,21159.0,21436.0,-14343.0,105114.0,90449.0,-110.0,-15431.0,1715.0,7889.0,5827.0,-126840.0,-113327.0,48060.0,567.0,-40869.0,-23182.0,21159.0,41671.0,-11250.0,105114.0,112525.0,-13628.0,1364.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,-113614.0,-360146.0,21684.0,452076.0,-15395.0,-2139.0,3562.0,13972.0,-123889.0,-78866.0,3028.0,4997.0,-30187.0,4287.0,27191.0,31147.0,-11608.0,91701.0,77906.0,4293.0,-15395.0,-2139.0,3562.0,13972.0,-123889.0,-110669.0,47911.0,4997.0,-40695.0,-30171.0,27191.0,51382.0,-8515.0,91701.0,99982.0,-9225.0,2035.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,-118466.0,-360365.0,28297.0,450534.0,-4852.0,-219.0,6613.0,-1542.0,-96348.0,-79864.0,-20440.0,2299.0,-30443.0,-640.0,28696.0,38480.0,2830.0,65353.0,71827.0,18250.0,-4852.0,-219.0,6613.0,-1542.0,-96348.0,-111667.0,24443.0,2299.0,-40951.0,-35098.0,28696.0,58715.0,5923.0,65353.0,93903.0,4732.0,-16646.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10,-139219.0,-365805.0,34757.0,470267.0,-20753.0,-5440.0,6460.0,19733.0,-93100.0,-76776.0,-39418.0,-5459.0,-36218.0,-2700.0,33581.0,35394.0,490.0,64978.0,77600.0,41628.0,-20753.0,-5440.0,6460.0,19733.0,-93100.0,-108579.0,5465.0,-5459.0,-46726.0,-37158.0,33581.0,55629.0,3583.0,64978.0,99676.0,28110.0,-14303.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,-134283.0,-366660.0,31084.0,469859.0,4936.0,-855.0,-3673.0,-408.0,-51495.0,-49345.0,-43558.0,-6938.0,-36355.0,-2609.0,20851.0,22165.0,1590.0,37582.0,63535.0,44577.0,4936.0,-855.0,-3673.0,-408.0,-51495.0,-81148.0,1325.0,-6938.0,-46863.0,-37067.0,20851.0,42400.0,4683.0,37582.0,85611.0,31059.0,21196.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12,-117847.0,-367682.0,26639.0,458890.0,16436.0,-1022.0,-4445.0,-10969.0,-19628.0,-24903.0,-8854.0,-9675.0,-32483.0,-1693.0,8517.0,17004.0,955.0,20786.0,40382.0,9592.0,16436.0,-1022.0,-4445.0,-10969.0,-19628.0,-56706.0,36029.0,-9675.0,-42991.0,-36151.0,8517.0,37239.0,4048.0,20786.0,62458.0,-3926.0,8863.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,-130187.0,-365897.0,29252.0,466832.0,-12340.0,1785.0,2613.0,7942.0,-16573.0,-36022.0,16397.0,-5751.0,-28367.0,-613.0,7568.0,17631.0,20640.0,14756.0,46758.0,-36424.0,-12340.0,1785.0,2613.0,7942.0,-16573.0,-67825.0,21693.0,-5751.0,-38875.0,-38289.0,7568.0,37866.0,22650.0,14756.0,68834.0,-6054.0,-8288.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,-144964.0,-366719.0,30257.0,481426.0,-14777.0,-822.0,1005.0,14594.0,-26498.0,-80617.0,-17345.0,-6354.0,-23870.0,-5383.0,1960.0,12279.0,23113.0,30892.0,92208.0,-385.0,-14777.0,-822.0,1005.0,14594.0,-26498.0,-112420.0,-12049.0,-6354.0,-34378.0,-43059.0,1960.0,32209.0,25123.0,30892.0,114589.0,29985.0,-11518.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,-130315.0,-368937.0,23604.0,475648.0,14649.0,-2218.0,-6653.0,-5778.0,8904.0,-95519.0,-52645.0,-3132.0,-24232.0,-11436.0,-11153.0,15302.0,27345.0,5381.0,104449.0,36736.0,14649.0,-2218.0,-6653.0,-5778.0,8904.0,-127322.0,-47349.0,-3132.0,-34740.0,-49112.0,-11153.0,35232.0,29355.0,5381.0,126830.0,67106.0,9500.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,-145192.0,-370876.0,34246.0,481822.0,-14877.0,-1939.0,10642.0,6174.0,-10909.0,-122519.0,-97296.0,-4216.0,-22614.0,-15486.0,3162.0,27945.0,57692.0,11963.0,117188.0,55090.0,-14877.0,-1939.0,10642.0,6174.0,-10909.0,-154322.0,-92000.0,-4216.0,-33122.0,-53162.0,3162.0,47875.0,59702.0,11963.0,139569.0,85460.0,7302.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,-143307.0,-372524.0,37212.0,478619.0,1885.0,-1648.0,2966.0,-3203.0,-25460.0,-142067.0,-93629.0,-4842.0,-26788.0,-11023.0,10573.0,29627.0,50006.0,19729.0,139228.0,54646.0,1885.0,-1648.0,2966.0,-3203.0,-25460.0,-173870.0,-88333.0,-4842.0,-37296.0,-48699.0,10573.0,49557.0,52016.0,19729.0,161609.0,85016.0,6659.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,-141744.0,-375584.0,32230.0,485098.0,1563.0,-3060.0,-4982.0,6479.0,-11557.0,-151761.0,-114401.0,-9687.0,-25305.0,-14749.0,2978.0,26534.0,54736.0,18266.0,150532.0,74414.0,1563.0,-3060.0,-5257.0,6754.0,-11557.0,-183564.0,-109105.0,-9687.0,-35813.0,-52425.0,2703.0,46189.0,56471.0,18541.0,173188.0,105059.0,2314.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,-128649.0,-377507.0,29328.0,476828.0,13095.0,-1923.0,-2902.0,-8270.0,16315.0,-137362.0,-84359.0,-10788.0,-26447.0,-10863.0,-929.0,22871.0,36893.0,-4598.0,140938.0,58329.0,13095.0,-1923.0,-2902.0,-8270.0,16315.0,-169165.0,-79063.0,-10788.0,-36955.0,-48539.0,-1204.0,42526.0,38544.0,-4323.0,163594.0,89058.0,7080.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,-127885.0,-381758.0,32909.0,476734.0,764.0,-4251.0,3581.0,-94.0,2430.0,-135173.0,-81888.0,-12821.0,-28349.0,-10034.0,9305.0,22696.0,37895.0,1086.0,140826.0,54027.0,764.0,-4251.0,3581.0,-94.0,2430.0,-166976.0,-76592.0,-12821.0,-38857.0,-47710.0,9030.0,42351.0,39546.0,1361.0,163482.0,84756.0,7384.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,-64823.0,-388914.0,14703.0,439034.0,63062.0,-7156.0,-18206.0,-37700.0,80369.0,-88339.0,-41090.0,-18038.0,-28091.0,-14226.0,-19543.0,8032.0,27617.0,-42788.0,108398.0,27699.0,63062.0,-7156.0,-18206.0,-37700.0,80369.0,-120142.0,-35794.0,-18038.0,-38599.0,-51902.0,-19818.0,27687.0,29268.0,-42513.0,131054.0,58428.0,4853.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,1182.0,-389777.0,4673.0,383922.0,66005.0,-863.0,-10030.0,-55112.0,144489.0,-27439.0,26795.0,-17253.0,-31203.0,-12409.0,-32539.0,7710.0,10798.0,-94697.0,50932.0,-25184.0,62810.0,-7274.0,-5293.0,-50243.0,141294.0,-30634.0,28896.0,-23664.0,-37614.0,-56496.0,-28077.0,12172.0,17186.0,-89553.0,56076.0,10414.0,23566.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,57712.0,-399307.0,-12072.0,353667.0,56530.0,-9530.0,-16745.0,-30255.0,199456.0,47437.0,112176.0,-23723.0,-34164.0,-8215.0,-44302.0,-6565.0,-39315.0,-131431.0,-6708.0,-64646.0,56530.0,-9530.0,-16745.0,-30255.0,196261.0,44242.0,125396.0,-30134.0,-40575.0,-46144.0,-39565.0,-2103.0,-28686.0,-126562.0,-1564.0,-50566.0,20323.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,58967.0,-410335.0,-13581.0,364949.0,1255.0,-11028.0,-1509.0,11282.0,187616.0,81085.0,82041.0,-32828.0,-47671.0,-11002.0,-42909.0,-13182.0,-34867.0,-111879.0,-20232.0,-36172.0,1255.0,-11028.0,-1509.0,11282.0,184421.0,77890.0,95261.0,-39239.0,-54082.0,-48931.0,-38172.0,-8720.0,-24238.0,-107010.0,-15088.0,-22092.0,-7915.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,61519.0,-415411.0,-14056.0,367948.0,2552.0,-5076.0,-475.0,2999.0,189404.0,107638.0,56947.0,-33653.0,-55065.0,-9353.0,-46965.0,-15232.0,-27081.0,-108786.0,-37341.0,-20513.0,2552.0,-5076.0,-475.0,2999.0,186209.0,104443.0,70167.0,-40064.0,-61476.0,-47282.0,-42228.0,-10770.0,-16452.0,-103917.0,-32197.0,-6433.0,-7269.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,66281.0,-413194.0,-19408.0,366321.0,4762.0,2217.0,-5352.0,-1627.0,131104.0,149069.0,35007.0,-24280.0,-53472.0,-8529.0,-34111.0,-29641.0,-42181.0,-72713.0,-65956.0,15703.0,4762.0,2217.0,-5352.0,-1627.0,127909.0,145874.0,48227.0,-30691.0,-59883.0,-46458.0,-29374.0,-25179.0,-31552.0,-67844.0,-60812.0,29783.0,9374.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,63017.0,-415740.0,-16137.0,368860.0,-3264.0,-2546.0,3271.0,2539.0,61835.0,161236.0,-17612.0,-25963.0,-57733.0,-24677.0,-20810.0,-34259.0,-20989.0,-15062.0,-69244.0,63278.0,-3264.0,-2546.0,3271.0,2539.0,61835.0,158041.0,-4392.0,-25963.0,-64144.0,-62606.0,-20810.0,-29797.0,-10360.0,-15062.0,-64100.0,77358.0,-969.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,66081.0,-418232.0,-17483.0,369634.0,3064.0,-2492.0,-1346.0,774.0,8369.0,179695.0,-26981.0,-18925.0,-58086.0,-35568.0,-5411.0,-39167.0,-21478.0,15967.0,-82442.0,84027.0,3064.0,-2492.0,-1346.0,774.0,8369.0,176500.0,-13761.0,-18925.0,-64497.0,-73497.0,-5411.0,-34705.0,-10849.0,15967.0,-77298.0,98107.0,-1829.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,61733.0,-418899.0,-14715.0,371881.0,-4348.0,-667.0,2768.0,2247.0,2766.0,180199.0,-41336.0,-8564.0,-58534.0,-42537.0,-1134.0,-43012.0,-13370.0,6932.0,-78653.0,97243.0,-4348.0,-667.0,2768.0,2247.0,2766.0,177004.0,-28116.0,-8564.0,-64945.0,-80466.0,-1134.0,-38550.0,-2741.0,6932.0,-73509.0,111323.0,-12887.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,61316.0,-416765.0,-8152.0,363601.0,-417.0,2134.0,6563.0,-8280.0,-203.0,200535.0,-63244.0,-1354.0,-50960.0,-48024.0,5904.0,-42909.0,-2982.0,-4347.0,-106666.0,114250.0,-417.0,2134.0,6563.0,-8280.0,-203.0,197340.0,-50024.0,-1354.0,-57371.0,-85953.0,5904.0,-38447.0,7647.0,-4347.0,-101522.0,128330.0,-4562.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-08,60140.0,-414482.0,-3429.0,357771.0,-1176.0,2283.0,4723.0,-5830.0,-6141.0,194423.0,-40581.0,-1288.0,-47822.0,-41092.0,15979.0,-34513.0,-13145.0,-8550.0,-112088.0,94818.0,-1176.0,2283.0,4723.0,-5830.0,-6141.0,191228.0,-27361.0,-1288.0,-54233.0,-79021.0,15979.0,-30051.0,-2516.0,-8550.0,-106944.0,108898.0,2668.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-09,65599.0,-413123.0,3086.0,344438.0,5459.0,1359.0,6515.0,-13333.0,2582.0,183446.0,-21632.0,2617.0,-45441.0,-45130.0,19223.0,-23553.0,-3922.0,-24422.0,-114452.0,70684.0,5459.0,1359.0,6515.0,-13333.0,2582.0,180251.0,-8412.0,2617.0,-51852.0,-83059.0,19223.0,-19091.0,6707.0,-24422.0,-109308.0,84764.0,-5886.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-10,62447.0,-413563.0,8112.0,343004.0,-3152.0,-440.0,5026.0,-1434.0,-3634.0,192634.0,-34397.0,4669.0,-47666.0,-48799.0,25595.0,-21140.0,3801.0,-26630.0,-123828.0,79395.0,-3152.0,-440.0,5026.0,-1434.0,-3634.0,189439.0,-21177.0,4669.0,-54077.0,-86728.0,25595.0,-16678.0,14430.0,-26630.0,-118684.0,93475.0,-8419.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,25516.0,-409213.0,19802.0,363895.0,-36931.0,4350.0,11690.0,20891.0,-36217.0,170480.0,-85966.0,9686.0,-42494.0,-45879.0,34517.0,-10455.0,21712.0,-7986.0,-117531.0,110133.0,-36931.0,4350.0,11690.0,20891.0,-36217.0,167285.0,-68402.0,9686.0,-48905.0,-84211.0,34517.0,-5993.0,31402.0,-7986.0,-112387.0,121211.0,-26813.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-14,-8322.0,-408413.0,28948.0,387787.0,-33838.0,800.0,9146.0,23892.0,-69638.0,121993.0,-114964.0,8352.0,-39476.0,-44150.0,37100.0,5344.0,25054.0,24186.0,-87861.0,134060.0,-33838.0,800.0,9146.0,23892.0,-69638.0,118798.0,-97400.0,8352.0,-45887.0,-82482.0,37100.0,9806.0,34744.0,24186.0,-82717.0,145138.0,-3050.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,-24211.0,-404538.0,31810.0,396939.0,-15889.0,3875.0,2862.0,9152.0,-84351.0,120981.0,-106780.0,9944.0,-33662.0,-42530.0,35239.0,-2436.0,27205.0,39168.0,-84883.0,122105.0,-15889.0,3875.0,2862.0,9152.0,-84351.0,117786.0,-89216.0,9944.0,-40073.0,-80862.0,35239.0,2026.0,36895.0,39168.0,-79739.0,133183.0,-5254.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,-33458.0,-401396.0,26146.0,408708.0,-9247.0,3142.0,-5664.0,11769.0,-99057.0,109849.0,-136697.0,11727.0,-28872.0,-44773.0,23060.0,-11066.0,27483.0,64270.0,-69911.0,153987.0,-9247.0,3142.0,-5664.0,11769.0,-99057.0,106654.0,-119133.0,11727.0,-35283.0,-83105.0,23060.0,-6604.0,37173.0,64270.0,-64767.0,165065.0,-2005.0,,,,,,,,,,,,,,,,,,,,,,,,
