SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,TRADE_DATE
ELECON,EQ, 21-Jun-2021,139.45,136.5,142.8,134.0, 136.75,137.8,138.43,2550736,3530.91,23662, 707897, 27.75,2021-06-21
ELECTCAST,EQ, 21-Jun-2021,35.75,35.45,37.2,34.0, 36.75,36.9,36.12,901376,325.62,2935, 553333, 61.39,2021-06-21
ELECTHERM,EQ, 21-Jun-2021,163.8,161.1,168.65,157.25, 161.65,162.35,164.03,105828,173.59,3448, 49473, 46.75,2021-06-21
ELGIEQUIP,EQ, 21-Jun-2021,209.55,210.7,210.7,206.0, 209.35,209.05,207.71,37438,77.76,1710, 20721, 55.35,2021-06-21
ELGIRUBCO,EQ, 21-Jun-2021,36.05,36.4,37.55,36.05, 36.50,36.6,36.83,87694,32.3,821, 58702, 66.94,2021-06-21
EMAMILTD,EQ, 21-Jun-2021,542.7,529.9,537.3,524.05, 531.00,531.25,531.18,615449,3269.12,23641, 423384, 68.79,2021-06-21
EMAMIPAP,EQ, 21-Jun-2021,147.15,143.5,154.4,143.5, 151.65,151.4,150.33,52602,79.08,2209, 18398, 34.98,2021-06-21
EMAMIREAL,EQ, 21-Jun-2021,56.9,56.65,56.9,54.6, 54.70,55.1,55.76,56886,31.72,635, 41795, 73.47,2021-06-21
EMKAY,EQ, 21-Jun-2021,75.85,76.0,83.35,74.25, 79.10,79.0,81.18,413540,335.72,4334, 136284, 32.96,2021-06-21
EMMBI,EQ, 21-Jun-2021,99.8,97.8,101.0,97.8, 99.70,99.75,99.37,27540,27.37,910, 16237, 58.96,2021-06-21
ENDURANCE,EQ, 21-Jun-2021,1571.5,1568.9,1586.35,1547.15, 1567.00,1573.15,1564.32,68492,1071.43,8626, 30613, 44.70,2021-06-21
ENERGYDEV,EQ, 21-Jun-2021,12.8,12.8,13.1,12.45, 12.55,12.5,12.68,138890,17.62,499, 101465, 73.05,2021-06-21
ENGINERSIN,EQ, 21-Jun-2021,81.0,80.0,81.75,79.8, 81.05,80.9,80.91,2116490,1712.52,11723, 1017332, 48.07,2021-06-21
ENIL,EQ, 21-Jun-2021,179.35,175.05,183.5,175.05, 181.50,181.05,181.0,86831,157.16,3170, 38053, 43.82,2021-06-21
EPL,EQ, 21-Jun-2021,278.85,275.3,280.5,273.5, 279.05,278.8,277.94,648855,1803.45,14365, 459161, 70.76,2021-06-21
EQ30,EQ, 21-Jun-2021,387.94,394.99,394.99,381.11, 381.11,383.57,384.65,1259,4.84,272, 898, 71.33,2021-06-21
EQUITAS,EQ, 21-Jun-2021,91.9,91.0,91.6,89.2, 91.30,91.25,90.63,1088998,986.91,11991, 614792, 56.45,2021-06-21
EQUITASBNK,EQ, 21-Jun-2021,57.95,57.45,59.4,57.1, 59.00,58.95,58.53,330748,193.59,3793, 179110, 54.15,2021-06-21
ERIS,EQ, 21-Jun-2021,711.45,691.15,720.4,691.15, 715.95,711.45,711.98,117953,839.8,8929, 51945, 44.04,2021-06-21
EROSMEDIA,EQ, 21-Jun-2021,29.15,28.05,29.9,27.8, 29.55,29.6,29.1,334830,97.45,2041, 185232, 55.32,2021-06-21
ESABINDIA,EQ, 21-Jun-2021,1834.35,1814.0,1836.0,1803.25, 1828.00,1818.15,1821.09,4821,87.79,780, 2129, 44.16,2021-06-21
ESCORTS,EQ, 21-Jun-2021,1169.95,1155.1,1178.95,1151.25, 1168.50,1167.9,1168.17,713049,8329.61,31705, 159982, 22.44,2021-06-21
ESTER,EQ, 21-Jun-2021,133.3,133.0,135.7,130.0, 134.20,133.3,133.33,245359,327.13,5738, 129913, 52.95,2021-06-21
EVEREADY,EQ, 21-Jun-2021,332.6,321.1,338.9,313.0, 326.75,325.05,326.41,1091984,3564.3,23936, 379850, 34.79,2021-06-21
EVERESTIND,EQ, 21-Jun-2021,353.35,347.3,364.75,345.15, 363.00,362.45,358.57,72183,258.83,3363, 28653, 39.69,2021-06-21
EXCELINDUS,EQ, 21-Jun-2021,1086.1,1047.0,1080.95,1045.05, 1060.00,1065.15,1066.45,13554,144.55,2238, 6435, 47.48,2021-06-21
EXIDEIND,EQ, 21-Jun-2021,184.9,183.0,186.0,182.5, 185.15,185.5,185.06,1668158,3087.03,18846, 724892, 43.45,2021-06-21
EXPLEOSOL,EQ, 21-Jun-2021,633.25,626.0,651.0,625.1, 638.75,642.5,640.32,26550,170.0,5922, 7991, 30.10,2021-06-21
FACT,EQ, 21-Jun-2021,144.05,139.3,148.0,139.3, 143.40,143.9,144.47,1409437,2036.16,23429, 218901, 15.53,2021-06-21
FAIRCHEMOR,EQ, 21-Jun-2021,1616.7,1629.0,1691.9,1551.4, 1630.00,1618.4,1628.4,84861,1381.88,6110, 36093, 42.53,2021-06-21
FCL,EQ, 21-Jun-2021,88.7,87.15,91.85,86.6, 90.40,89.85,89.76,375438,337.0,5220, 158212, 42.14,2021-06-21
FCONSUMER,EQ, 21-Jun-2021,10.15,9.95,10.7,9.7, 10.55,10.55,10.44,28187525,2941.5,19241, 11791146, 41.83,2021-06-21
FDC,EQ, 21-Jun-2021,345.45,342.0,366.0,333.3, 363.50,362.3,353.71,1187602,4200.66,27596, 281897, 23.74,2021-06-21
FEDERALBNK,EQ, 21-Jun-2021,83.85,82.7,85.6,81.9, 85.35,85.35,84.18,14830152,12483.92,40878, 3875573, 26.13,2021-06-21
FEL,EQ, 21-Jun-2021,11.75,11.9,12.3,11.35, 12.30,12.3,12.08,4827564,582.96,3797, 2818906, 58.39,2021-06-21
FELDVR,EQ, 21-Jun-2021,14.2,14.4,14.9,13.6, 14.90,14.9,14.48,100274,14.52,340, 69218, 69.03,2021-06-21
FIEMIND,EQ, 21-Jun-2021,648.0,640.0,664.0,639.55, 656.95,654.6,654.46,19568,128.07,2165, 9994, 51.07,2021-06-21
FILATEX,EQ, 21-Jun-2021,101.25,99.0,102.35,97.45, 101.75,100.9,100.55,435338,437.74,6279, 191680, 44.03,2021-06-21
FINCABLES,EQ, 21-Jun-2021,481.6,475.0,484.6,461.8, 480.20,482.4,480.35,211763,1017.19,6454, 130754, 61.75,2021-06-21
FINEORG,EQ, 21-Jun-2021,2826.1,2800.0,2887.0,2789.65, 2842.20,2837.8,2853.88,37666,1074.94,5443, 19794, 52.55,2021-06-21
FINPIPE,EQ, 21-Jun-2021,169.35,168.0,169.45,165.45, 168.50,168.6,168.07,316947,532.69,6409, 165839, 52.32,2021-06-21
FLFL,EQ, 21-Jun-2021,74.75,75.1,78.45,74.0, 78.45,78.45,77.13,393970,303.86,3098, 203533, 51.66,2021-06-21
FLUOROCHEM,EQ, 21-Jun-2021,1141.0,1134.0,1179.9,1110.0, 1153.00,1154.35,1156.42,93191,1077.68,6226, 30125, 32.33,2021-06-21
FMGOETZE,EQ, 21-Jun-2021,324.6,320.0,330.45,319.05, 328.50,328.05,327.21,100665,329.39,3545, 45763, 45.46,2021-06-21
FMNL,EQ, 21-Jun-2021,17.35,17.45,18.2,17.1, 18.20,18.2,17.87,64329,11.49,308, 40894, 63.57,2021-06-21
FORCEMOT,EQ, 21-Jun-2021,1191.45,1177.0,1191.35,1172.3, 1178.00,1176.85,1179.7,17715,208.98,2851, 9572, 54.03,2021-06-21
FORTIS,EQ, 21-Jun-2021,232.0,228.95,237.3,227.55, 235.30,235.15,234.08,1920622,4495.83,17383, 768617, 40.02,2021-06-21
FOSECOIND,EQ, 21-Jun-2021,1379.4,1384.1,1396.6,1367.0, 1371.00,1375.6,1380.28,2257,31.15,799, 647, 28.67,2021-06-21
FRETAIL,EQ, 21-Jun-2021,65.2,66.5,68.45,63.6, 68.45,68.45,67.36,5376293,3621.36,23911, 2960020, 55.06,2021-06-21
FSL,EQ, 21-Jun-2021,163.9,162.9,166.75,161.0, 164.20,164.5,164.26,2437210,4003.42,29456, 927181, 38.04,2021-06-21
GABRIEL,EQ, 21-Jun-2021,120.3,118.5,119.6,115.75, 118.95,118.75,118.11,351923,415.64,7187, 169315, 48.11,2021-06-21
GAEL,EQ, 21-Jun-2021,165.65,162.0,166.95,160.5, 166.50,166.15,164.61,243434,400.72,4838, 138956, 57.08,2021-06-21
GAIL,EQ, 21-Jun-2021,155.05,153.0,156.15,151.25, 154.85,155.25,153.66,13488792,20726.77,67987, 4675448, 34.66,2021-06-21
GALAXYSURF,EQ, 21-Jun-2021,3010.05,3000.0,3077.0,2972.0, 3042.10,3050.3,3018.76,25809,779.11,6336, 12836, 49.73,2021-06-21
GALLANTT,EQ, 21-Jun-2021,62.5,61.8,66.95,59.8, 65.35,65.7,65.12,124719,81.22,2172, 60875, 48.81,2021-06-21
GALLISPAT,EQ, 21-Jun-2021,50.8,49.0,52.35,49.0, 51.60,51.4,51.11,57468,29.37,1222, 24291, 42.27,2021-06-21
GAMMNINFRA,EQ, 21-Jun-2021,2.5,2.6,2.6,2.6, 2.60,2.6,2.6,501903,13.05,239, 501903, 100.00,2021-06-21
GANDHITUBE,EQ, 21-Jun-2021,403.15,397.9,404.0,392.65, 398.70,398.55,399.39,44928,179.44,1989, 25101, 55.87,2021-06-21
GANECOS,EQ, 21-Jun-2021,534.35,530.0,540.3,526.0, 535.15,538.05,535.27,39424,211.03,1145, 33383, 84.68,2021-06-21
GANGESSECU,EQ, 21-Jun-2021,69.15,71.25,72.0,68.3, 69.75,70.3,69.46,4994,3.47,117, 3817, 76.43,2021-06-21
GARFIBRES,EQ, 21-Jun-2021,3064.8,3058.0,3395.75,3026.75, 3332.00,3343.3,3264.76,73919,2413.28,9624, 22269, 30.13,2021-06-21
GATI,EQ, 21-Jun-2021,145.9,143.5,153.0,141.9, 151.90,152.25,149.92,1860646,2789.47,18840, 550806, 29.60,2021-06-21
GAYAPROJ,EQ, 21-Jun-2021,32.55,32.15,32.75,31.45, 32.25,32.25,32.19,1379795,444.22,6329, 626870, 45.43,2021-06-21
GEECEE,EQ, 21-Jun-2021,138.3,137.8,142.15,132.8, 137.30,138.95,138.57,15238,21.12,395, 9729, 63.85,2021-06-21
GEEKAYWIRE,EQ, 21-Jun-2021,89.4,89.95,91.35,87.55, 89.80,88.6,88.42,11448,10.12,76, 10297, 89.95,2021-06-21
GENCON,EQ, 21-Jun-2021,43.95,44.3,45.0,43.8, 45.00,44.6,44.3,21090,9.34,216, 8527, 40.43,2021-06-21
GENESYS,EQ, 21-Jun-2021,114.5,111.55,116.0,111.15, 112.00,111.95,113.19,10129,11.46,249, 6800, 67.13,2021-06-21
GENUSPAPER,EQ, 21-Jun-2021,9.7,9.65,10.5,9.3, 9.75,9.7,9.77,2081419,203.44,3361, 1184987, 56.93,2021-06-21
GENUSPOWER,EQ, 21-Jun-2021,54.0,53.0,57.0,52.45, 56.10,56.05,55.41,320931,177.82,2558, 178988, 55.77,2021-06-21
GEOJITFSL,EQ, 21-Jun-2021,74.95,73.85,75.8,72.0, 74.50,74.65,74.82,531290,397.49,7059, 179058, 33.70,2021-06-21
GEPIL,EQ, 21-Jun-2021,346.95,347.65,367.9,341.5, 359.00,358.25,357.52,1469169,5252.51,34211, 382413, 26.03,2021-06-21
GESHIP,EQ, 21-Jun-2021,403.8,399.0,407.0,392.1, 404.00,401.9,396.94,381160,1512.96,24242, 226224, 59.35,2021-06-21
GET&D,EQ, 21-Jun-2021,142.25,138.2,145.0,138.0, 142.90,143.9,142.42,342414,487.67,5064, 105418, 30.79,2021-06-21
GFLLIMITED,EQ, 21-Jun-2021,72.55,74.5,74.5,70.55, 72.90,72.45,72.41,92742,67.15,3212, 48490, 52.28,2021-06-21
GHCL,EQ, 21-Jun-2021,286.95,280.0,289.9,277.9, 282.45,284.3,284.28,238265,677.33,11312, 98880, 41.50,2021-06-21
GICHSGFIN,EQ, 21-Jun-2021,137.6,135.0,141.0,134.65, 140.00,139.35,138.39,369897,511.89,4323, 117695, 31.82,2021-06-21
GICRE,EQ, 21-Jun-2021,201.65,199.05,200.9,196.5, 199.00,198.6,198.42,606751,1203.9,10707, 161239, 26.57,2021-06-21
GILLANDERS,EQ, 21-Jun-2021,47.35,47.35,47.8,46.0, 46.90,46.8,47.2,12252,5.78,153, 10084, 82.30,2021-06-21
GILLETTE,EQ, 21-Jun-2021,5599.15,5561.0,5670.0,5500.0, 5605.10,5623.55,5592.47,3481,194.67,1029, 2153, 61.85,2021-06-21
GINNIFILA,EQ, 21-Jun-2021,29.6,29.0,29.9,28.2, 29.35,29.1,29.14,126043,36.73,776, 81457, 64.63,2021-06-21
GIPCL,EQ, 21-Jun-2021,83.0,81.5,84.7,80.6, 83.70,83.7,83.31,522544,435.34,4148, 189473, 36.26,2021-06-21
GKWLIMITED,EQ, 21-Jun-2021,572.65,587.0,588.35,565.95, 571.00,571.0,580.39,1035,6.01,362, 199, 19.23,2021-06-21
GLAND,EQ, 21-Jun-2021,3073.55,3050.0,3087.0,3013.55, 3063.90,3068.8,3055.74,63730,1947.42,10872, 33512, 52.58,2021-06-21
GLAXO,EQ, 21-Jun-2021,1517.2,1515.1,1555.0,1500.15, 1536.00,1535.65,1538.56,29406,452.43,4889, 13047, 44.37,2021-06-21
GLENMARK,EQ, 21-Jun-2021,640.4,638.0,647.45,632.75, 642.00,641.15,640.9,1227966,7870.09,25323, 452017, 36.81,2021-06-21
GLOBAL,EQ, 21-Jun-2021,51.1,52.8,52.8,49.45, 50.40,50.15,50.44,12042,6.07,213, 5625, 46.71,2021-06-21
GLOBALVECT,EQ, 21-Jun-2021,52.1,51.3,54.35,50.0, 51.50,51.5,51.1,22203,11.34,353, 15435, 69.52,2021-06-21
GLOBUSSPR,EQ, 21-Jun-2021,583.65,575.0,633.9,531.25, 587.90,595.35,595.28,3790411,22563.44,97443, 863440, 22.78,2021-06-21
GMBREW,EQ, 21-Jun-2021,592.85,587.0,596.0,575.0, 582.65,581.45,584.62,100259,586.13,5462, 35615, 35.52,2021-06-21
GMDCLTD,EQ, 21-Jun-2021,72.9,71.0,74.85,70.1, 74.70,74.25,73.31,2350058,1722.94,15464, 463316, 19.72,2021-06-21
GMMPFAUDLR,EQ, 21-Jun-2021,4525.85,4466.0,4639.85,4450.0, 4574.00,4603.0,4564.75,36749,1677.5,8016, 14601, 39.73,2021-06-21
GMRINFRA,EQ, 21-Jun-2021,28.2,28.2,32.15,27.7, 30.70,30.9,30.35,125390404,38058.48,124489, 20029127, 15.97,2021-06-21
GNA,EQ, 21-Jun-2021,426.25,426.5,437.6,415.0, 428.00,428.95,431.48,75273,324.79,3332, 36261, 48.17,2021-06-21
GNFC,EQ, 21-Jun-2021,358.95,351.0,363.9,350.3, 356.00,356.2,357.52,464723,1661.47,9219, 292362, 62.91,2021-06-21
GOCLCORP,EQ, 21-Jun-2021,246.55,246.5,264.9,237.95, 258.00,261.4,252.01,83827,211.25,3392, 42977, 51.27,2021-06-21
GODFRYPHLP,EQ, 21-Jun-2021,911.75,909.7,927.45,905.0, 923.75,923.9,920.45,35347,325.35,2388, 18671, 52.82,2021-06-21
GODREJAGRO,EQ, 21-Jun-2021,555.0,552.0,579.0,546.25, 561.85,560.45,567.75,493862,2803.88,16212, 191368, 38.75,2021-06-21
GODREJCP,EQ, 21-Jun-2021,892.95,882.75,895.0,879.3, 885.00,885.65,887.28,709452,6294.83,25310, 441030, 62.16,2021-06-21
GODREJIND,EQ, 21-Jun-2021,537.65,536.0,543.95,533.0, 536.50,537.25,537.68,113075,607.98,8492, 40925, 36.19,2021-06-21
GODREJPROP,EQ, 21-Jun-2021,1387.1,1360.0,1422.0,1352.0, 1418.35,1419.6,1400.02,542572,7596.14,24120, 114567, 21.12,2021-06-21
GOKEX,EQ, 21-Jun-2021,139.95,137.7,142.0,135.15, 138.25,140.0,139.09,192391,267.6,2219, 111726, 58.07,2021-06-21
GOKUL,EQ, 21-Jun-2021,31.7,31.4,32.75,30.2, 32.75,32.45,32.11,173208,55.61,1061, 120342, 69.48,2021-06-21
GOKULAGRO,EQ, 21-Jun-2021,40.35,38.7,43.8,37.7, 43.15,43.1,41.71,312089,130.17,2038, 165346, 52.98,2021-06-21
GOLDBEES,EQ, 21-Jun-2021,40.96,40.87,40.98,40.58, 40.92,40.95,40.79,4204092,1715.05,25595, 2985340, 71.01,2021-06-21
GOLDENTOBC,EQ, 21-Jun-2021,47.95,46.15,48.7,46.15, 47.85,47.65,47.44,7189,3.41,189, 3236, 45.01,2021-06-21
GOLDIAM,EQ, 21-Jun-2021,454.4,442.1,468.9,442.1, 460.50,461.5,459.95,112639,518.08,5768, 72909, 64.73,2021-06-21
GOLDSHARE,EQ, 21-Jun-2021,41.15,41.2,41.3,40.8, 41.15,41.15,40.99,211395,86.65,974, 147380, 69.72,2021-06-21
GOLDTECH,EQ, 21-Jun-2021,13.4,13.95,13.95,12.85, 13.00,13.1,13.19,124227,16.39,524, 83700, 67.38,2021-06-21
GOODLUCK,EQ, 21-Jun-2021,106.55,105.5,109.0,104.55, 107.95,107.55,107.33,205126,220.15,3561, 79784, 38.90,2021-06-21
