S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
73.,Morepen Labs.,43.75,32.20,2397.30,0.46,15.70,-22.54,484.72,4.05,8.05
74.,Hikal,189.62,64.41,2338.03,0.74,14.40,22.51,519.40,-5.97,3.52
75.,Venus Remedies,1633.50,21.24,2183.50,0.00,47.50,126.19,259.40,33.05,21.67
76.,Indoco Remedies,206.84,,1909.21,0.10,-23.68,38.96,475.61,21.89,0.93
77.,Sakar Healthcare,773.20,56.44,1720.36,0.00,11.02,91.32,71.10,41.52,12.67
78.,NGL Fine Chem,2742.60,40.71,1694.93,0.06,11.35,2282.69,144.75,55.61,15.07
79.,Windlas Biotech,814.15,25.29,1680.10,0.71,16.02,-1.66,238.50,17.66,15.90
80.,Hester Bios,1961.60,31.20,1668.71,0.36,16.54,993.46,100.11,22.19,15.21
81.,Amrutanjan Healt,552.05,24.74,1596.01,0.83,16.19,45.26,149.77,10.60,24.82
82.,Beta Drugs Ltd,1466.70,35.84,1486.78,0.00,9.05,-15.18,93.96,0.21,19.16
83.,Shukra Pharma.,31.46,62.47,1377.57,0.03,-1.73,-132.10,6.30,-52.52,36.91
84.,Ind-Swift Labs.,158.00,27.77,1373.99,0.00,15.11,9.35,169.79,22.82,4.70
85.,Syncom Formul.,14.49,17.93,1362.06,0.00,24.57,40.48,134.00,-9.74,26.84
86.,Jagsonpal Pharma,203.04,29.94,1336.72,1.23,8.76,29.97,64.20,9.63,22.73
87.,Fredun Pharma,2308.85,38.33,1272.80,0.03,11.07,56.58,213.05,27.26,21.49
88.,Lincoln Pharma.,625.55,14.26,1252.96,0.29,11.63,0.43,187.28,11.36,16.27
89.,Accent Microcell,477.40,26.11,1145.24,0.21,25.79,55.36,209.67,51.34,24.88
90.,Bajaj Healthcare,293.50,21.04,988.00,0.34,-22.85,19.22,153.06,-0.91,11.47
91.,Fermenta Biotec.,335.15,14.78,986.38,0.75,18.60,-62.93,121.58,-13.06,20.36
