S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
202.,Moongipa Capital,16.94,21.26,15.52,0.00,-1.01,-90.57,2.15,95.45,4.94
203.,United Credit,28.95,17.93,15.42,0.00,0.22,340.00,0.83,2.47,3.62
204.,Mehta Integrat.,30.40,168.89,15.20,0.00,0.01,-94.44,0.16,-55.56,0.50
205.,Rita Finance and,15.13,21.93,15.13,0.00,0.12,-52.00,0.38,26.67,5.33
206.,Ashtasidhhi Ind,19.85,186.38,14.91,0.00,-0.01,-200.00,1.26,260.00,1.65
207.,Econo Trade Indi,7.73,6.62,14.43,0.00,0.33,-53.52,1.66,-30.83,7.21
208.,Tokyo Finance,20.58,84.35,14.34,0.00,0.06,-73.91,0.21,10.53,1.46
209.,FGP,11.85,201.43,14.10,0.00,-0.29,-93.33,1.73,2783.33,2.07
210.,J J Finance Corp,49.96,,14.09,0.00,-0.19,55.81,-0.15,63.41,0.30
211.,HB Leasing &Fin.,10.58,,13.61,0.00,-0.04,69.23,0.15,1400.00,-4.98
212.,Regal Entertain.,15.01,267.40,13.37,0.00,0.22,10.00,0.37,0.00,0.74
213.,Typhoon Fin Ser,44.42,166.62,13.33,0.00,0.01,200.00,0.10,25.00,1.62
214.,Goenka Business,10.03,2.83,13.04,0.00,4.25,4150.00,36.12,151.88,83.14
215.,Golden Legand Ls,8.72,1.26,12.97,0.00,2.64,265.00,13.55,779.87,91.63
216.,Garbi Finvest,10.95,,12.85,0.00,-5.01,-534.18,0.66,1420.00,-8.81
217.,Anna Infrastruct,33.80,17.12,12.84,0.00,-0.40,-188.89,0.04,-96.85,9.15
218.,Beryl Securities,26.26,39.81,12.74,0.00,0.16,206.67,1.57,175.44,9.30
219.,Epuja Spiritech,1.48,,12.74,0.00,-5.84,-531.82,1.58,-77.52,-55.59
220.,Karnavati Financ,1.26,,12.66,0.00,-5.79,-557.95,2.60,900.00,-4.37
221.,Neil Industries,6.39,8.44,12.49,0.00,0.32,128.57,0.99,12.50,4.39
222.,CitiPort Fin.,38.00,38.00,11.78,0.00,0.08,,0.23,155.56,16.41
223.,India Lease Dev.,8.01,588.50,11.77,0.00,0.06,185.71,0.22,46.67,0.20
224.,Kumbhat Fin.,22.00,14.12,11.72,0.00,1.15,-29.88,2.10,68.00,11.73
225.,Scintilla Comm,11.50,,11.53,0.00,0.07,-36.36,0.10,-37.50,-1.21
226.,First Custodian,75.00,,11.25,1.33,-0.05,-600.00,0.09,-70.00,-1.63
227.,Rander Corpn.,9.00,,11.10,0.00,-1.99,-197.01,1.18,257.58,-8.35
228.,Northlink Fiscal,21.09,92.25,11.07,0.00,0.77,302.63,0.41,485.71,3.76
229.,Anjani Finance,10.58,67.06,10.73,0.00,0.04,-60.00,0.11,120.00,1.45
230.,Kinetic Trust,31.12,69.73,10.46,0.00,-0.01,-103.45,0.62,-45.13,5.72
231.,Shrydus Indust.,3.23,,10.34,0.00,-0.02,98.98,0.00,,-0.12
232.,Rajputana Invest,33.50,258.00,10.32,0.00,-0.02,-133.33,0.29,-86.51,1.47
233.,Adcon Capital,0.51,,10.12,0.00,-2.98,-662.26,2.21,163.10,-3.15
234.,Octal Credit Cap,20.00,,10.00,0.00,-2.16,-91.15,0.04,-50.00,-6.72
235.,Jayabharat Cred.,19.34,,9.67,0.00,-0.28,17.65,0.00,,
236.,Sharp Investment,0.39,944.00,9.44,0.00,0.26,85.71,0.26,44.44,0.04
237.,Ushakiran Fin.,36.87,,9.36,0.00,-0.09,-50.00,0.06,20.00,0.13
238.,Sujala Trading &,16.17,,9.25,0.00,0.01,-95.45,0.08,-73.33,-0.10
239.,Kuber Udyog,26.00,18.60,8.93,0.00,0.25,725.00,0.99,890.00,8.77
240.,Lyons Corporate,18.34,28.60,8.58,0.00,0.36,260.00,0.26,18.18,5.85
241.,Thirani Projects,4.20,18.06,8.49,0.00,0.06,-88.24,0.28,16.67,5.92
242.,Indergiri Fin.,16.50,,8.35,0.00,0.17,110.97,1.43,142.37,-1.15
243.,Rich Universe,11.07,16.06,8.03,0.00,0.68,500.00,0.00,,5.59
244.,Galada Finance,26.25,17.91,7.88,0.00,0.22,46.67,0.76,40.74,10.31
245.,Money Masters,0.76,21.19,7.63,0.00,0.13,-38.10,0.42,-26.32,1.64
